Epoch,Cooperation Rate
1,0.525
2,0.75
3,0.975
4,0.825
5,1.0
6,0.925
7,0.975
8,1.0
9,0.975
10,0.9
11,0.825
12,0.9
13,0.975
14,1.0
15,0.775
16,1.0
17,0.875
18,0.95
19,0.925
20,0.9
21,0.95
22,0.85
23,0.975
24,1.0
25,0.95
26,0.975
27,0.775
28,0.95
29,0.975
30,0.975
31,0.925
32,0.925
33,0.95
34,0.925
35,0.975
36,0.975
37,0.95
38,1.0
39,0.925
40,1.0
41,1.0
42,0.95
43,0.975
44,1.0
45,0.925
46,0.95
47,0.975
48,0.975
49,0.975
50,0.95
51,1.0
52,0.975
53,0.95
54,0.975
55,1.0
56,0.975
57,0.925
58,0.9
59,0.925
60,0.95
61,0.9
62,0.925
63,0.975
64,0.875
65,0.95
66,0.95
67,0.95
68,0.975
69,0.95
70,0.975
71,0.95
72,0.975
73,0.95
74,0.925
75,0.975
76,1.0
77,0.95
78,0.975
79,0.95
80,0.9
81,0.95
82,0.975
83,0.925
84,0.95
85,0.95
86,0.925
87,0.925
88,1.0
89,1.0
90,1.0
91,0.95
92,0.95
93,0.9
94,0.925
95,0.9
96,0.975
97,0.975
98,1.0
99,1.0
100,0.95
101,0.925
102,0.95
103,0.925
104,0.975
105,0.95
106,0.925
107,1.0
108,0.975
109,0.9
110,0.95
111,0.925
112,0.975
113,0.95
114,0.95
115,0.95
116,0.975
117,0.9
118,0.95
119,0.9
120,1.0
121,0.975
122,0.975
123,0.95
124,0.975
125,0.95
126,0.925
127,0.725
128,0.95
129,0.9
130,0.95
131,0.975
132,0.975
133,1.0
134,0.975
135,0.95
136,0.925
137,0.85
138,1.0
139,0.95
140,1.0
141,0.95
142,0.825
143,0.95
144,0.925
145,0.975
146,1.0
147,0.95
148,1.0
149,0.95
150,0.875
151,0.975
152,0.975
153,0.975
154,0.975
155,0.95
156,0.975
157,0.85
158,0.975
159,1.0
160,0.975
161,0.9
162,0.975
163,0.925
164,0.95
165,1.0
166,1.0
167,0.975
168,0.95
169,1.0
170,0.95
171,0.95
172,0.95
173,0.9
174,0.925
175,0.975
176,0.9
177,0.9
178,0.9
179,0.975
180,0.975
181,0.975
182,0.925
183,0.975
184,0.925
185,0.975
186,0.95
187,0.95
188,0.9
189,0.9
190,0.975
191,1.0
192,0.9
193,0.975
194,0.925
195,0.925
196,0.925
197,0.95
198,1.0
199,0.95
200,0.925
