Epoch,Cooperation Rate
1,0.475
2,0.7
3,0.625
4,0.925
5,0.825
6,1.0
7,0.95
8,1.0
9,0.975
10,0.975
11,0.925
12,0.875
13,0.975
14,0.875
15,0.95
16,0.975
17,0.875
18,0.95
19,0.95
20,0.9
21,0.925
22,0.975
23,0.925
24,0.95
25,0.95
26,0.975
27,0.975
28,0.95
29,0.975
30,0.975
31,0.975
32,0.9
33,0.925
34,0.875
35,0.925
36,0.95
37,0.95
38,0.95
39,0.975
40,0.875
41,0.95
42,1.0
43,1.0
44,0.95
45,0.925
46,0.925
47,0.9
48,0.925
49,0.95
50,0.95
51,0.925
52,0.95
53,0.975
54,1.0
55,0.975
56,0.9
57,0.95
58,1.0
59,0.925
60,0.925
61,0.975
62,0.95
63,0.95
64,0.95
65,0.875
66,0.95
67,0.925
68,0.975
69,0.925
70,0.925
71,0.925
72,0.975
73,0.975
74,0.925
75,1.0
76,0.95
77,0.925
78,0.925
79,0.95
80,0.975
81,0.925
82,0.95
83,0.9
84,1.0
85,0.975
86,0.925
87,0.975
88,0.925
89,0.95
90,0.95
91,1.0
92,0.95
93,0.95
94,0.975
95,0.925
96,0.975
97,0.95
98,0.975
99,0.95
100,0.9
101,0.95
102,0.95
103,0.95
104,0.975
105,0.95
106,0.925
107,0.975
108,0.975
109,0.925
110,0.875
111,0.95
112,1.0
113,0.95
114,0.975
115,1.0
116,1.0
117,1.0
118,1.0
119,1.0
120,0.925
121,0.95
122,0.9
123,0.9
124,0.975
125,1.0
126,0.95
127,0.975
128,0.95
129,0.975
130,0.95
131,0.975
132,0.975
133,0.95
134,1.0
135,1.0
136,0.875
137,0.95
138,0.925
139,0.975
140,0.775
141,0.95
142,1.0
143,0.9
144,1.0
145,0.875
146,0.975
147,1.0
148,0.975
149,0.975
150,0.975
151,1.0
152,0.875
153,0.95
154,0.925
155,0.975
156,0.975
157,0.925
158,1.0
159,0.975
160,0.95
161,0.9
162,0.9
163,0.925
164,0.95
165,0.95
166,1.0
167,0.925
168,1.0
169,0.925
170,1.0
171,0.95
172,0.9
173,0.925
174,0.925
175,0.85
176,0.95
177,0.925
178,0.925
179,1.0
180,0.925
181,0.925
182,0.95
183,1.0
184,0.85
185,0.95
186,0.925
187,0.85
188,0.925
189,1.0
190,0.975
191,0.95
192,0.975
193,0.925
194,0.95
195,0.95
196,0.975
197,0.925
198,0.975
199,1.0
200,0.975
