Epoch,Cooperation Rate
1,0.6
2,0.675
3,0.925
4,0.9
5,0.95
6,0.95
7,0.95
8,0.875
9,0.925
10,1.0
11,0.975
12,0.975
13,0.85
14,0.925
15,1.0
16,0.925
17,0.925
18,0.9
19,1.0
20,0.925
21,0.975
22,0.975
23,0.975
24,0.825
25,0.975
26,0.975
27,0.95
28,0.9
29,1.0
30,0.875
31,0.975
32,0.975
33,0.95
34,0.925
35,0.875
36,0.975
37,1.0
38,0.925
39,0.95
40,0.925
41,0.95
42,0.875
43,0.95
44,0.8
45,0.975
46,1.0
47,0.875
48,1.0
49,0.95
50,1.0
51,0.95
52,0.875
53,0.95
54,0.875
55,0.95
56,0.925
57,0.95
58,0.975
59,0.875
60,0.975
61,0.95
62,0.95
63,0.925
64,0.975
65,1.0
66,0.975
67,0.9
68,1.0
69,0.95
70,0.9
71,0.95
72,1.0
73,0.95
74,0.85
75,0.975
76,0.975
77,0.975
78,0.975
79,0.95
80,0.95
81,0.975
82,0.95
83,0.9
84,0.9
85,0.925
86,0.975
87,0.9
88,0.9
89,0.9
90,0.875
91,0.95
92,0.975
93,0.875
94,1.0
95,0.975
96,0.975
97,0.925
98,0.975
99,0.95
100,0.9
101,0.975
102,0.925
103,0.925
104,0.925
105,0.95
106,0.95
107,0.925
108,0.85
109,0.975
110,0.95
111,0.975
112,0.925
113,0.925
114,0.95
115,1.0
116,0.95
117,0.95
118,0.975
119,0.9
120,0.925
121,0.975
122,0.925
123,0.925
124,1.0
125,0.925
126,0.925
127,1.0
128,0.925
129,0.9
130,0.9
131,0.95
132,0.975
133,0.95
134,0.975
135,0.925
136,1.0
137,0.925
138,0.975
139,0.975
140,0.95
141,0.95
142,0.925
143,0.925
144,0.875
145,1.0
146,0.925
147,1.0
148,0.975
149,0.975
150,0.95
151,0.975
152,0.925
153,1.0
154,0.975
155,1.0
156,1.0
157,1.0
158,0.95
159,0.95
160,0.9
161,0.975
162,0.95
163,0.925
164,0.875
165,0.95
166,0.925
167,0.975
168,0.975
169,0.975
170,0.975
171,0.975
172,0.975
173,0.975
174,0.95
175,0.975
176,0.975
177,0.975
178,0.925
179,0.975
180,1.0
181,0.875
182,1.0
183,0.975
184,0.975
185,0.975
186,0.975
187,0.975
188,0.925
189,0.925
190,0.925
191,0.975
192,1.0
193,0.925
194,0.875
195,0.975
196,0.9
197,0.95
198,0.95
199,0.9
200,1.0
