Epoch,Cooperation Rate
1,0.475
2,0.575
3,1.0
4,0.95
5,0.95
6,0.875
7,0.925
8,0.95
9,0.925
10,0.925
11,0.775
12,0.875
13,0.975
14,0.975
15,0.975
16,0.95
17,0.975
18,0.95
19,1.0
20,0.925
21,0.9
22,0.875
23,0.95
24,0.925
25,0.975
26,0.9
27,0.925
28,0.925
29,0.975
30,0.9
31,0.975
32,0.875
33,0.95
34,0.975
35,0.95
36,0.95
37,0.95
38,0.925
39,0.95
40,1.0
41,0.975
42,0.975
43,0.95
44,0.975
45,0.95
46,0.95
47,0.975
48,0.95
49,0.925
50,0.975
51,0.9
52,0.95
53,0.95
54,1.0
55,0.975
56,0.875
57,0.95
58,0.95
59,0.975
60,0.925
61,0.95
62,0.9
63,0.975
64,0.875
65,0.975
66,0.975
67,1.0
68,0.975
69,0.95
70,1.0
71,0.95
72,0.975
73,0.9
74,0.9
75,0.975
76,0.975
77,0.975
78,0.95
79,0.925
80,0.95
81,0.8
82,0.975
83,1.0
84,0.95
85,0.975
86,0.95
87,0.95
88,0.9
89,1.0
90,1.0
91,0.825
92,0.95
93,0.95
94,0.95
95,0.925
96,0.975
97,0.925
98,1.0
99,0.9
100,0.875
101,0.95
102,0.95
103,0.875
104,0.95
105,0.85
106,0.95
107,1.0
108,0.9
109,0.95
110,1.0
111,1.0
112,0.975
113,0.95
114,0.975
115,1.0
116,0.975
117,0.95
118,0.95
119,0.95
120,0.975
121,1.0
122,0.95
123,0.975
124,1.0
125,0.975
126,1.0
127,0.975
128,1.0
129,0.95
130,0.9
131,0.975
132,0.925
133,0.925
134,0.925
135,0.875
136,0.875
137,0.925
138,1.0
139,0.975
140,0.975
141,1.0
142,0.975
143,0.95
144,0.975
145,0.975
146,0.95
147,0.9
148,0.925
149,0.975
150,0.925
151,0.95
152,0.95
153,0.95
154,0.9
155,0.925
156,0.975
157,0.875
158,0.95
159,0.975
160,0.975
161,0.95
162,0.95
163,0.975
164,0.925
165,0.925
166,0.95
167,0.975
168,0.975
169,0.975
170,0.95
171,0.925
172,0.975
173,0.875
174,0.925
175,0.95
176,0.975
177,0.925
178,0.875
179,0.9
180,0.975
181,0.875
182,0.9
183,0.925
184,0.9
185,1.0
186,0.925
187,1.0
188,1.0
189,0.925
190,0.925
191,0.925
192,0.925
193,0.975
194,0.95
195,0.95
196,0.975
197,1.0
198,1.0
199,0.95
200,0.925
