Epoch,Cooperation Rate
1,0.5
2,0.525
3,0.875
4,1.0
5,0.9
6,0.725
7,0.95
8,0.975
9,1.0
10,0.95
11,0.875
12,0.975
13,0.95
14,0.9
15,0.9
16,0.975
17,0.975
18,0.925
19,1.0
20,0.95
21,0.95
22,0.975
23,1.0
24,0.975
25,1.0
26,1.0
27,0.975
28,0.9
29,0.95
30,0.975
31,0.9
32,0.925
33,0.95
34,0.925
35,0.975
36,0.925
37,0.975
38,0.95
39,0.975
40,0.975
41,0.975
42,0.925
43,0.95
44,0.975
45,0.95
46,0.9
47,0.95
48,0.975
49,0.95
50,0.975
51,0.925
52,0.95
53,0.975
54,1.0
55,0.95
56,0.975
57,0.975
58,0.95
59,0.975
60,1.0
61,0.9
62,0.975
63,0.975
64,0.95
65,0.925
66,0.975
67,0.95
68,0.975
69,0.875
70,0.95
71,0.95
72,0.975
73,0.975
74,0.925
75,0.95
76,0.975
77,0.925
78,0.95
79,0.925
80,0.925
81,0.8
82,0.925
83,0.975
84,0.925
85,0.95
86,0.975
87,0.95
88,0.9
89,0.975
90,0.95
91,0.975
92,0.9
93,0.975
94,0.975
95,0.95
96,0.975
97,0.95
98,0.925
99,0.925
100,0.95
101,0.95
102,0.975
103,0.9
104,1.0
105,1.0
106,0.95
107,0.925
108,0.9
109,0.975
110,0.975
111,0.975
112,0.95
113,0.95
114,0.95
115,0.925
116,0.95
117,0.925
118,0.925
119,0.95
120,0.925
121,0.925
122,0.975
123,0.95
124,1.0
125,0.95
126,0.9
127,0.975
128,0.95
129,0.95
130,0.95
131,0.925
132,0.975
133,0.95
134,0.975
135,0.9
136,0.95
137,0.975
138,1.0
139,0.95
140,0.95
141,0.95
142,1.0
143,0.925
144,0.925
145,0.875
146,0.975
147,0.9
148,0.95
149,1.0
150,0.875
151,0.95
152,0.975
153,0.975
154,1.0
155,0.95
156,1.0
157,0.925
158,0.975
159,0.925
160,0.925
161,0.975
162,0.95
163,0.95
164,0.95
165,0.95
166,0.95
167,0.9
168,0.95
169,0.9
170,0.95
171,0.95
172,0.975
173,0.9
174,0.95
175,0.925
176,0.975
177,0.95
178,0.875
179,0.9
180,0.975
181,0.975
182,0.9
183,0.975
184,0.95
185,0.975
186,1.0
187,0.85
188,0.975
189,0.875
190,0.975
191,0.925
192,0.975
193,0.925
194,0.975
195,0.95
196,0.925
197,0.975
198,0.925
199,0.825
200,1.0
