Epoch,Cooperation Rate
1,0.5
2,0.8
3,0.95
4,0.975
5,0.85
6,0.775
7,0.9
8,0.875
9,0.95
10,0.975
11,0.975
12,0.975
13,0.9
14,0.95
15,0.975
16,1.0
17,0.975
18,0.975
19,0.975
20,0.95
21,0.95
22,0.95
23,0.875
24,0.85
25,0.925
26,0.975
27,0.95
28,0.975
29,0.975
30,0.8
31,0.95
32,0.95
33,0.95
34,0.9
35,0.95
36,0.925
37,0.925
38,0.975
39,0.975
40,1.0
41,0.975
42,0.95
43,0.925
44,1.0
45,0.975
46,0.95
47,0.925
48,0.95
49,0.9
50,0.975
51,1.0
52,0.95
53,0.925
54,0.925
55,0.975
56,0.975
57,1.0
58,0.975
59,0.975
60,0.825
61,0.925
62,0.975
63,1.0
64,0.95
65,0.975
66,0.9
67,0.95
68,1.0
69,0.95
70,1.0
71,1.0
72,1.0
73,1.0
74,0.925
75,0.95
76,0.95
77,0.95
78,0.925
79,0.95
80,0.975
81,0.925
82,0.95
83,0.975
84,0.975
85,0.875
86,0.925
87,0.975
88,0.975
89,0.9
90,0.875
91,1.0
92,0.9
93,0.975
94,0.95
95,0.825
96,0.85
97,0.925
98,0.925
99,1.0
100,0.975
101,1.0
102,0.95
103,0.975
104,0.975
105,0.975
106,1.0
107,0.975
108,0.925
109,0.9
110,0.95
111,0.925
112,0.875
113,0.95
114,0.95
115,0.975
116,0.875
117,0.975
118,0.9
119,0.925
120,0.975
121,0.975
122,0.95
123,0.975
124,0.9
125,0.925
126,0.9
127,0.975
128,0.975
129,1.0
130,0.9
131,0.875
132,1.0
133,1.0
134,0.95
135,1.0
136,0.925
137,0.975
138,0.975
139,0.95
140,0.975
141,1.0
142,0.975
143,0.975
144,0.925
145,0.875
146,0.95
147,0.95
148,0.95
149,0.95
150,0.875
151,0.975
152,0.95
153,0.975
154,0.95
155,1.0
156,0.95
157,0.95
158,0.975
159,0.95
160,1.0
161,0.95
162,1.0
163,0.925
164,0.95
165,0.925
166,0.95
167,0.925
168,0.9
169,0.95
170,0.925
171,0.95
172,0.95
173,1.0
174,0.9
175,0.925
176,0.925
177,0.925
178,1.0
179,0.95
180,0.975
181,0.975
182,1.0
183,0.95
184,1.0
185,0.9
186,1.0
187,0.95
188,0.975
189,0.925
190,0.95
191,0.95
192,0.9
193,0.95
194,0.95
195,0.95
196,0.925
197,1.0
198,0.95
199,0.925
200,0.925
