Epoch,Cooperation Rate
1,0.5
2,0.55
3,0.9
4,0.95
5,0.95
6,0.95
7,0.95
8,0.95
9,0.9
10,0.875
11,0.9
12,0.95
13,0.95
14,0.9
15,0.925
16,1.0
17,0.8
18,0.925
19,0.95
20,0.925
21,0.9
22,0.975
23,0.925
24,1.0
25,0.925
26,0.925
27,0.925
28,0.975
29,1.0
30,0.925
31,0.9
32,0.925
33,0.925
34,0.925
35,0.975
36,1.0
37,0.975
38,0.95
39,0.95
40,0.9
41,0.975
42,0.95
43,0.925
44,0.95
45,0.975
46,0.95
47,0.95
48,1.0
49,0.9
50,0.975
51,0.95
52,0.95
53,0.975
54,0.925
55,0.975
56,0.95
57,0.9
58,0.925
59,0.85
60,0.825
61,0.95
62,0.925
63,0.95
64,0.95
65,0.95
66,0.9
67,0.95
68,0.975
69,0.925
70,0.95
71,0.925
72,0.95
73,0.95
74,0.95
75,0.95
76,0.925
77,0.95
78,0.975
79,0.95
80,0.95
81,0.925
82,0.975
83,0.95
84,0.875
85,0.925
86,0.9
87,0.95
88,0.925
89,0.95
90,0.975
91,0.975
92,1.0
93,0.9
94,0.925
95,0.975
96,0.95
97,0.925
98,0.925
99,0.95
100,0.95
101,0.975
102,0.925
103,1.0
104,1.0
105,0.925
106,0.9
107,1.0
108,0.95
109,0.875
110,0.975
111,0.95
112,0.95
113,0.9
114,0.975
115,0.925
116,1.0
117,0.925
118,0.975
119,0.975
120,0.975
121,0.975
122,0.95
123,1.0
124,0.925
125,0.95
126,0.95
127,0.95
128,0.925
129,0.95
130,0.95
131,0.975
132,0.875
133,0.95
134,0.925
135,1.0
136,0.9
137,0.95
138,0.9
139,1.0
140,0.925
141,0.925
142,0.975
143,1.0
144,0.925
145,0.95
146,0.925
147,0.95
148,0.9
149,0.8
150,0.95
151,0.975
152,0.95
153,0.975
154,0.95
155,0.9
156,0.975
157,0.975
158,1.0
159,1.0
160,0.925
161,0.975
162,0.925
163,0.975
164,0.9
165,0.95
166,0.95
167,0.875
168,1.0
169,0.975
170,0.95
171,0.95
172,1.0
173,0.925
174,1.0
175,0.975
176,0.9
177,0.95
178,0.9
179,0.95
180,0.875
181,1.0
182,0.9
183,0.95
184,0.95
185,0.925
186,0.95
187,0.9
188,0.925
189,0.95
190,0.975
191,0.9
192,1.0
193,0.975
194,0.975
195,0.975
196,0.95
197,0.95
198,0.9
199,0.95
200,0.925
