Epoch,Cooperation Rate
1,0.725
2,0.9
3,0.75
4,0.7
5,0.95
6,0.95
7,0.95
8,1.0
9,0.825
10,1.0
11,0.95
12,0.875
13,0.975
14,0.95
15,0.775
16,0.95
17,0.95
18,1.0
19,0.95
20,0.925
21,0.975
22,1.0
23,1.0
24,0.925
25,0.975
26,0.95
27,0.9
28,0.975
29,0.925
30,0.975
31,0.925
32,0.925
33,0.9
34,0.975
35,0.975
36,0.975
37,1.0
38,0.975
39,0.95
40,0.95
41,0.975
42,1.0
43,0.95
44,0.95
45,0.925
46,0.725
47,0.925
48,0.925
49,0.95
50,1.0
51,0.875
52,0.975
53,0.95
54,0.9
55,1.0
56,0.875
57,0.825
58,0.9
59,0.975
60,0.975
61,0.975
62,0.925
63,0.925
64,1.0
65,0.925
66,0.95
67,0.9
68,0.975
69,0.95
70,0.975
71,0.975
72,0.975
73,0.95
74,0.95
75,1.0
76,0.95
77,0.975
78,0.9
79,0.975
80,0.95
81,0.925
82,0.875
83,0.925
84,0.925
85,0.95
86,0.925
87,0.975
88,0.85
89,0.925
90,0.975
91,0.975
92,0.975
93,0.9
94,0.925
95,0.95
96,0.95
97,0.9
98,0.9
99,0.95
100,0.9
101,0.975
102,0.95
103,1.0
104,0.9
105,0.95
106,0.975
107,0.9
108,0.975
109,0.9
110,0.975
111,0.875
112,0.975
113,0.95
114,0.975
115,0.975
116,0.975
117,1.0
118,0.95
119,0.975
120,0.95
121,0.975
122,0.975
123,0.9
124,0.95
125,0.975
126,0.975
127,0.925
128,0.925
129,0.95
130,1.0
131,0.95
132,0.975
133,0.95
134,0.975
135,0.95
136,0.875
137,0.95
138,0.925
139,0.95
140,0.975
141,1.0
142,0.875
143,0.925
144,0.825
145,0.9
146,0.925
147,0.875
148,0.975
149,0.925
150,0.925
151,0.95
152,0.95
153,0.925
154,0.9
155,0.975
156,0.95
157,1.0
158,0.975
159,0.925
160,0.975
161,0.925
162,0.975
163,0.85
164,0.975
165,0.9
166,0.975
167,1.0
168,0.8
169,0.9
170,0.975
171,1.0
172,0.925
173,0.925
174,1.0
175,0.975
176,1.0
177,0.875
178,0.95
179,0.9
180,0.95
181,0.975
182,0.95
183,0.925
184,0.975
185,0.975
186,0.975
187,1.0
188,0.925
189,0.925
190,0.95
191,0.925
192,0.95
193,0.95
194,0.975
195,0.95
196,1.0
197,1.0
198,0.975
199,0.95
200,0.9
