Epoch,Cooperation Rate
1,0.75
2,0.825
3,0.75
4,0.525
5,0.7
6,0.85
7,0.775
8,0.75
9,0.825
10,0.65
11,0.85
12,0.775
13,0.7
14,0.8
15,0.8
16,0.8
17,0.825
18,0.825
19,0.825
20,0.775
21,0.8
22,0.75
23,0.825
24,0.75
25,0.8
26,0.725
27,0.775
28,0.55
29,0.8
30,0.8
31,0.8
32,0.825
33,0.825
34,0.825
35,0.7
36,0.8
37,0.825
38,0.8
39,0.8
40,0.775
41,0.825
42,0.775
43,0.85
44,0.825
45,0.825
46,0.825
47,0.8
48,0.8
49,0.8
50,0.825
51,0.75
52,0.8
53,0.85
54,0.8
55,0.75
56,0.8
57,0.775
58,0.75
59,0.85
60,0.8
61,0.8
62,0.825
63,0.8
64,0.775
65,0.85
66,0.775
67,0.8
68,0.775
69,0.825
70,0.825
71,0.8
72,0.825
73,0.725
74,0.85
75,0.75
76,0.825
77,0.775
78,0.825
79,0.825
80,0.775
81,0.8
82,0.8
83,0.825
84,0.85
85,0.8
86,0.8
87,0.8
88,0.825
89,0.85
90,0.8
91,0.825
92,0.75
93,0.8
94,0.8
95,0.825
96,0.8
97,0.825
98,0.825
99,0.825
100,0.8
101,0.825
102,0.825
103,0.775
104,0.825
105,0.825
106,0.725
107,0.8
108,0.825
109,0.8
110,0.825
111,0.8
112,0.825
113,0.725
114,0.825
115,0.825
116,0.75
117,0.8
118,0.85
119,0.775
120,0.775
121,0.825
122,0.775
123,0.825
124,0.85
125,0.85
126,0.825
127,0.825
128,0.8
129,0.85
130,0.825
131,0.85
132,0.825
133,0.8
134,0.775
135,0.775
136,0.8
137,0.8
138,0.825
139,0.85
140,0.825
141,0.825
142,0.85
143,0.8
144,0.8
145,0.85
146,0.825
147,0.825
148,0.825
149,0.825
150,0.825
151,0.8
152,0.8
153,0.8
154,0.825
155,0.825
156,0.8
157,0.75
158,0.75
159,0.825
160,0.775
161,0.825
162,0.825
163,0.825
164,0.8
165,0.8
166,0.825
167,0.775
168,0.8
169,0.825
170,0.75
171,0.85
172,0.775
173,0.825
174,0.775
175,0.8
176,0.825
177,0.775
178,0.825
179,0.8
180,0.825
181,0.825
182,0.75
183,0.8
184,0.8
185,0.825
186,0.85
187,0.825
188,0.775
189,0.85
190,0.775
191,0.775
192,0.775
193,0.825
194,0.825
195,0.7
196,0.825
197,0.825
198,0.825
199,0.8
200,0.8
