Epoch,Cooperation Rate
1,0.5
2,0.7
3,0.625
4,0.925
5,1.0
6,0.85
7,0.95
8,0.95
9,0.925
10,0.975
11,0.975
12,0.85
13,0.975
14,1.0
15,0.975
16,0.925
17,0.95
18,1.0
19,0.95
20,1.0
21,1.0
22,0.9
23,0.8
24,0.875
25,0.875
26,0.975
27,0.95
28,1.0
29,1.0
30,0.925
31,0.975
32,0.95
33,0.95
34,0.95
35,0.95
36,0.975
37,0.85
38,0.925
39,0.775
40,0.95
41,0.975
42,0.975
43,0.925
44,0.925
45,0.95
46,0.925
47,0.95
48,0.95
49,0.925
50,0.975
51,0.975
52,0.95
53,1.0
54,0.975
55,0.95
56,0.975
57,0.975
58,0.95
59,0.95
60,1.0
61,0.95
62,0.975
63,0.925
64,0.9
65,0.9
66,1.0
67,0.95
68,0.925
69,1.0
70,0.975
71,0.9
72,1.0
73,0.975
74,1.0
75,1.0
76,0.95
77,0.975
78,0.975
79,0.975
80,1.0
81,1.0
82,0.9
83,1.0
84,0.975
85,0.975
86,0.975
87,0.9
88,0.925
89,1.0
90,0.975
91,1.0
92,0.975
93,0.975
94,0.95
95,0.95
96,0.875
97,0.95
98,1.0
99,0.975
100,0.95
101,0.95
102,0.95
103,0.9
104,0.975
105,1.0
106,1.0
107,1.0
108,1.0
109,0.95
110,0.95
111,1.0
112,0.975
113,0.975
114,0.9
115,0.9
116,0.925
117,0.95
118,0.975
119,0.975
120,0.975
121,0.9
122,0.975
123,0.925
124,0.95
125,0.975
126,0.95
127,0.95
128,0.95
129,0.975
130,1.0
131,0.975
132,0.975
133,0.975
134,1.0
135,0.925
136,0.975
137,0.95
138,0.975
139,0.95
140,0.975
141,1.0
142,0.975
143,0.95
144,1.0
145,0.95
146,0.925
147,1.0
148,0.95
149,0.95
150,0.975
151,0.975
152,0.95
153,0.975
154,0.925
155,0.925
156,0.925
157,0.95
158,0.95
159,0.85
160,0.95
161,0.95
162,0.95
163,0.95
164,1.0
165,0.925
166,0.925
167,0.925
168,0.9
169,0.925
170,0.975
171,0.95
172,0.975
173,0.95
174,0.95
175,1.0
176,0.95
177,1.0
178,0.95
179,0.925
180,0.9
181,1.0
182,0.925
183,0.85
184,0.975
185,0.875
186,0.975
187,0.95
188,0.975
189,0.875
190,0.925
191,0.975
192,0.9
193,0.975
194,0.975
195,1.0
196,0.925
197,0.925
198,0.925
199,0.975
200,0.9
