Epoch,Cooperation Rate
1,0.475
2,0.65
3,0.925
4,0.9
5,0.975
6,0.9
7,0.9
8,1.0
9,1.0
10,0.95
11,0.9
12,0.775
13,0.925
14,1.0
15,0.925
16,0.95
17,0.975
18,0.975
19,0.95
20,0.875
21,0.925
22,0.925
23,0.975
24,1.0
25,0.95
26,1.0
27,0.95
28,0.95
29,0.85
30,0.95
31,0.975
32,0.925
33,0.975
34,0.95
35,0.975
36,0.925
37,0.95
38,0.95
39,0.95
40,0.975
41,0.95
42,0.975
43,0.9
44,0.95
45,0.975
46,0.95
47,0.95
48,0.875
49,0.9
50,1.0
51,0.925
52,0.925
53,0.9
54,0.9
55,0.825
56,0.925
57,0.975
58,0.925
59,0.95
60,0.925
61,0.95
62,0.975
63,0.975
64,0.95
65,0.925
66,0.925
67,0.95
68,0.8
69,0.975
70,1.0
71,0.9
72,0.975
73,0.95
74,0.975
75,0.95
76,0.95
77,0.925
78,0.95
79,0.925
80,0.925
81,0.975
82,0.95
83,0.975
84,0.825
85,0.85
86,0.95
87,0.975
88,0.95
89,0.925
90,0.975
91,0.95
92,0.925
93,0.9
94,0.975
95,0.95
96,1.0
97,0.9
98,0.95
99,0.925
100,0.925
101,0.95
102,1.0
103,1.0
104,1.0
105,0.975
106,0.875
107,0.95
108,0.925
109,0.975
110,0.95
111,0.95
112,0.925
113,0.925
114,0.925
115,0.975
116,1.0
117,0.95
118,0.975
119,0.925
120,0.9
121,0.925
122,0.95
123,0.975
124,0.925
125,0.95
126,0.975
127,0.95
128,0.925
129,0.95
130,0.925
131,1.0
132,1.0
133,0.975
134,0.975
135,0.925
136,0.95
137,1.0
138,0.9
139,0.95
140,0.925
141,0.925
142,0.95
143,1.0
144,0.9
145,0.975
146,0.9
147,1.0
148,0.975
149,0.975
150,0.925
151,0.925
152,0.975
153,0.9
154,0.9
155,1.0
156,0.9
157,0.975
158,0.95
159,0.975
160,0.975
161,0.95
162,1.0
163,0.95
164,0.9
165,0.975
166,0.975
167,0.95
168,1.0
169,0.9
170,0.85
171,0.975
172,0.95
173,0.925
174,0.925
175,0.9
176,0.975
177,0.975
178,1.0
179,0.925
180,0.95
181,0.975
182,0.975
183,0.825
184,0.9
185,0.95
186,0.925
187,0.95
188,0.95
189,0.95
190,0.975
191,0.95
192,0.9
193,0.975
194,0.9
195,1.0
196,0.925
197,0.9
198,0.975
199,0.95
200,0.9
