Epoch,Cooperation Rate
1,0.6
2,0.925
3,0.625
4,0.925
5,0.95
6,0.975
7,0.9
8,0.975
9,1.0
10,0.95
11,0.925
12,0.875
13,0.95
14,0.875
15,0.95
16,0.925
17,0.85
18,0.95
19,0.975
20,1.0
21,1.0
22,1.0
23,0.825
24,0.95
25,0.975
26,0.95
27,0.95
28,0.975
29,0.925
30,0.95
31,0.975
32,0.9
33,1.0
34,0.975
35,0.8
36,0.975
37,0.9
38,0.95
39,0.975
40,0.925
41,0.925
42,0.8
43,0.975
44,0.925
45,0.925
46,0.95
47,0.975
48,1.0
49,0.925
50,0.975
51,0.9
52,0.925
53,1.0
54,0.975
55,0.975
56,0.9
57,1.0
58,0.975
59,1.0
60,0.925
61,0.975
62,0.9
63,0.975
64,0.95
65,0.75
66,0.925
67,0.9
68,0.925
69,0.95
70,0.925
71,0.95
72,0.975
73,0.95
74,0.825
75,0.925
76,0.975
77,0.95
78,0.95
79,1.0
80,0.925
81,0.875
82,0.9
83,0.875
84,0.975
85,0.95
86,0.95
87,0.95
88,0.925
89,0.975
90,0.9
91,0.875
92,0.95
93,0.875
94,0.95
95,1.0
96,0.95
97,0.925
98,0.975
99,0.875
100,0.95
101,0.975
102,0.925
103,0.95
104,0.975
105,0.95
106,0.925
107,0.975
108,1.0
109,0.9
110,0.975
111,1.0
112,0.975
113,0.95
114,0.9
115,0.975
116,0.95
117,0.975
118,0.95
119,0.95
120,0.95
121,0.9
122,0.95
123,0.9
124,0.925
125,0.975
126,0.95
127,0.95
128,0.975
129,0.85
130,0.925
131,0.9
132,1.0
133,0.925
134,0.975
135,0.95
136,0.9
137,0.975
138,0.95
139,0.95
140,0.95
141,1.0
142,1.0
143,0.95
144,0.925
145,0.975
146,1.0
147,0.925
148,0.95
149,0.925
150,0.95
151,0.975
152,0.975
153,0.85
154,0.95
155,0.9
156,0.95
157,0.975
158,0.95
159,0.95
160,0.975
161,0.975
162,0.925
163,0.875
164,0.95
165,0.95
166,0.925
167,0.925
168,0.975
169,0.975
170,0.95
171,0.95
172,0.975
173,0.975
174,0.975
175,0.95
176,0.975
177,0.95
178,0.9
179,0.9
180,1.0
181,0.95
182,1.0
183,1.0
184,0.925
185,0.925
186,0.95
187,0.925
188,0.9
189,1.0
190,1.0
191,1.0
192,1.0
193,0.975
194,0.95
195,0.95
196,0.9
197,0.875
198,0.95
199,0.95
200,0.875
