Epoch,Cooperation Rate
1,0.575
2,0.6
3,0.85
4,0.8
5,0.975
6,0.95
7,0.95
8,0.95
9,1.0
10,0.95
11,0.925
12,0.95
13,0.95
14,0.975
15,0.95
16,1.0
17,0.95
18,1.0
19,0.925
20,1.0
21,0.85
22,0.825
23,0.975
24,0.975
25,0.825
26,0.95
27,0.925
28,0.975
29,0.925
30,0.975
31,0.9
32,0.975
33,0.975
34,1.0
35,0.95
36,0.975
37,0.975
38,0.775
39,0.95
40,0.975
41,0.975
42,0.975
43,0.925
44,1.0
45,0.9
46,0.975
47,0.9
48,0.95
49,0.9
50,0.95
51,0.925
52,0.75
53,0.95
54,0.9
55,0.95
56,0.85
57,0.95
58,0.975
59,0.95
60,0.925
61,0.95
62,1.0
63,0.95
64,0.875
65,0.925
66,0.9
67,0.95
68,0.925
69,1.0
70,0.975
71,0.925
72,0.95
73,0.925
74,0.95
75,0.875
76,0.8
77,1.0
78,0.95
79,0.975
80,0.975
81,0.95
82,0.975
83,0.95
84,0.975
85,0.85
86,0.925
87,0.95
88,0.975
89,0.975
90,0.95
91,0.9
92,0.925
93,0.95
94,0.975
95,0.95
96,1.0
97,1.0
98,0.925
99,1.0
100,0.975
101,0.975
102,0.975
103,0.95
104,0.95
105,0.95
106,0.95
107,1.0
108,1.0
109,0.925
110,0.925
111,0.925
112,0.975
113,0.925
114,0.925
115,0.925
116,0.95
117,0.95
118,0.95
119,1.0
120,0.95
121,0.95
122,0.875
123,0.925
124,0.875
125,0.975
126,0.975
127,1.0
128,0.975
129,1.0
130,0.875
131,0.95
132,0.95
133,1.0
134,0.975
135,0.95
136,0.925
137,1.0
138,0.95
139,0.975
140,0.975
141,0.95
142,0.975
143,0.925
144,0.975
145,0.975
146,0.975
147,0.95
148,0.85
149,0.825
150,0.925
151,0.95
152,0.925
153,0.95
154,0.975
155,0.95
156,0.95
157,0.975
158,0.95
159,0.95
160,0.9
161,0.925
162,0.975
163,0.925
164,0.95
165,0.975
166,1.0
167,0.925
168,0.975
169,0.95
170,1.0
171,0.975
172,0.9
173,0.95
174,0.95
175,0.95
176,0.975
177,0.925
178,1.0
179,0.975
180,0.95
181,0.925
182,0.925
183,0.975
184,0.975
185,0.925
186,0.9
187,1.0
188,0.925
189,0.95
190,1.0
191,0.925
192,0.925
193,0.975
194,0.925
195,0.875
196,0.925
197,0.85
198,0.875
199,1.0
200,0.975
