Epoch,Cooperation Rate
1,0.625
2,0.75
3,0.975
4,0.85
5,0.925
6,0.9
7,0.95
8,0.975
9,0.925
10,0.925
11,0.975
12,0.975
13,1.0
14,1.0
15,1.0
16,0.975
17,0.925
18,0.65
19,1.0
20,1.0
21,0.95
22,0.725
23,0.95
24,0.85
25,0.9
26,0.95
27,1.0
28,0.95
29,0.925
30,0.875
31,0.925
32,0.975
33,0.975
34,1.0
35,0.95
36,0.975
37,0.95
38,1.0
39,0.975
40,0.925
41,0.925
42,0.925
43,0.925
44,0.95
45,0.925
46,0.975
47,0.8
48,0.975
49,0.925
50,0.95
51,0.95
52,0.975
53,0.925
54,0.95
55,1.0
56,0.975
57,0.95
58,0.975
59,0.925
60,0.95
61,0.95
62,0.925
63,0.95
64,0.975
65,0.95
66,0.9
67,0.975
68,0.9
69,0.975
70,0.975
71,0.975
72,1.0
73,0.975
74,0.95
75,0.975
76,0.975
77,0.95
78,1.0
79,0.875
80,0.95
81,0.925
82,0.925
83,0.925
84,0.95
85,0.975
86,0.975
87,0.925
88,1.0
89,0.975
90,0.95
91,0.95
92,0.975
93,1.0
94,0.925
95,0.925
96,0.875
97,0.975
98,0.95
99,0.95
100,0.975
101,0.975
102,1.0
103,0.975
104,1.0
105,0.975
106,0.975
107,0.95
108,0.95
109,0.875
110,0.9
111,1.0
112,0.95
113,1.0
114,0.975
115,0.975
116,0.925
117,1.0
118,0.95
119,0.975
120,0.95
121,0.95
122,0.975
123,0.975
124,0.95
125,1.0
126,0.95
127,1.0
128,0.875
129,0.925
130,0.975
131,0.925
132,0.975
133,0.9
134,0.95
135,0.975
136,0.95
137,0.975
138,0.975
139,1.0
140,1.0
141,0.975
142,0.9
143,0.95
144,0.925
145,0.925
146,1.0
147,0.95
148,0.95
149,0.95
150,0.925
151,0.975
152,0.975
153,0.925
154,0.975
155,0.95
156,0.925
157,1.0
158,0.875
159,1.0
160,0.95
161,0.925
162,0.95
163,0.975
164,0.95
165,0.95
166,0.925
167,0.875
168,0.975
169,0.975
170,1.0
171,0.975
172,0.925
173,0.975
174,0.925
175,0.95
176,0.975
177,0.9
178,0.925
179,1.0
180,1.0
181,0.975
182,0.925
183,0.95
184,1.0
185,0.975
186,0.95
187,0.925
188,0.95
189,0.95
190,1.0
191,0.925
192,0.975
193,0.925
194,0.9
195,0.95
196,0.925
197,0.975
198,0.925
199,0.975
200,0.925
