Epoch,Cooperation Rate
1,0.6
2,0.75
3,0.8
4,0.675
5,0.7
6,0.85
7,0.65
8,0.775
9,0.825
10,0.65
11,0.7
12,0.725
13,0.925
14,0.725
15,0.7
16,0.8
17,0.725
18,0.825
19,0.75
20,0.675
21,0.825
22,0.775
23,0.775
24,0.7
25,0.75
26,0.775
27,0.8
28,0.625
29,0.8
30,0.675
31,0.75
32,0.825
33,0.825
34,0.825
35,0.825
36,0.75
37,0.675
38,0.8
39,0.825
40,0.775
41,0.725
42,0.575
43,0.65
44,0.7
45,0.8
46,0.825
47,0.8
48,0.8
49,0.95
50,0.775
51,0.85
52,0.65
53,0.8
54,0.725
55,0.775
56,0.825
57,0.775
58,0.825
59,0.725
60,0.725
61,0.675
62,0.725
63,0.8
64,0.725
65,0.725
66,0.775
67,0.9
68,0.675
69,0.775
70,0.8
71,0.8
72,0.775
73,0.75
74,0.85
75,0.725
76,0.825
77,0.825
78,0.725
79,0.775
80,0.85
81,0.75
82,0.8
83,0.825
84,0.725
85,0.7
86,0.775
87,0.775
88,0.5
89,0.8
90,0.5
91,0.825
92,0.825
93,0.85
94,0.9
95,0.8
96,0.775
97,0.675
98,0.825
99,0.7
100,0.75
101,0.725
102,0.6
103,0.65
104,0.75
105,0.775
106,0.825
107,0.75
108,0.8
109,0.75
110,0.8
111,0.775
112,0.775
113,0.725
114,0.65
115,0.7
116,0.675
117,0.7
118,0.8
119,0.95
120,0.825
121,0.85
122,0.775
123,0.75
124,0.725
125,0.75
126,0.725
127,0.65
128,0.75
129,0.8
130,0.625
131,0.8
132,0.825
133,0.8
134,0.7
135,0.8
136,0.825
137,0.675
138,0.8
139,0.675
140,0.775
141,0.825
142,0.725
143,0.9
144,0.725
145,0.825
146,0.675
147,0.7
148,0.825
149,0.875
150,0.825
151,0.75
152,0.775
153,0.725
154,0.65
155,0.85
156,0.85
157,0.9
158,0.725
159,0.825
160,0.825
161,0.7
162,0.725
163,0.7
164,0.7
165,0.825
166,0.625
167,0.775
168,0.825
169,0.8
170,0.825
171,0.725
172,0.95
173,0.7
174,0.875
175,0.725
176,0.975
177,0.725
178,0.8
179,0.75
180,0.825
181,0.65
182,0.75
183,0.725
184,0.8
185,0.875
186,0.825
187,0.85
188,0.75
189,0.75
190,0.725
191,0.775
192,0.775
193,0.825
194,0.55
195,0.725
196,0.625
197,0.725
198,0.7
199,0.8
200,0.675
