Epoch,Cooperation Rate
1,0.6
2,0.5
3,0.925
4,1.0
5,0.65
6,0.9
7,0.85
8,1.0
9,0.775
10,0.975
11,0.95
12,0.925
13,0.825
14,0.95
15,0.925
16,0.975
17,0.9
18,0.9
19,0.95
20,0.925
21,0.95
22,0.975
23,0.95
24,1.0
25,0.975
26,1.0
27,0.975
28,0.9
29,0.975
30,0.95
31,0.95
32,1.0
33,0.975
34,1.0
35,0.975
36,0.975
37,0.975
38,0.925
39,0.95
40,0.95
41,0.925
42,1.0
43,0.95
44,0.95
45,0.825
46,0.975
47,0.925
48,0.975
49,0.95
50,1.0
51,0.8
52,0.975
53,0.95
54,0.925
55,0.9
56,0.95
57,1.0
58,0.925
59,0.975
60,0.925
61,0.975
62,0.95
63,0.975
64,0.925
65,0.9
66,0.975
67,0.975
68,1.0
69,1.0
70,0.925
71,0.925
72,0.925
73,0.95
74,0.925
75,0.95
76,0.975
77,1.0
78,0.925
79,1.0
80,0.95
81,0.975
82,0.95
83,1.0
84,0.95
85,0.95
86,1.0
87,0.95
88,0.95
89,0.95
90,0.925
91,0.925
92,0.975
93,1.0
94,1.0
95,0.95
96,0.95
97,0.875
98,0.95
99,0.95
100,0.95
101,0.9
102,1.0
103,0.9
104,0.95
105,0.9
106,1.0
107,0.825
108,0.925
109,0.975
110,0.95
111,0.925
112,0.925
113,0.975
114,0.975
115,0.975
116,0.975
117,0.95
118,1.0
119,0.925
120,0.95
121,0.9
122,0.95
123,0.925
124,0.925
125,0.95
126,0.95
127,0.95
128,0.925
129,0.925
130,0.95
131,1.0
132,0.925
133,0.975
134,0.975
135,0.95
136,0.975
137,0.95
138,1.0
139,0.925
140,0.975
141,0.975
142,0.85
143,1.0
144,0.975
145,1.0
146,0.925
147,0.95
148,0.925
149,0.975
150,0.95
151,0.875
152,0.925
153,0.95
154,0.975
155,0.875
156,0.975
157,0.95
158,0.9
159,0.95
160,0.95
161,0.975
162,1.0
163,0.95
164,1.0
165,0.95
166,0.95
167,0.975
168,0.95
169,0.975
170,0.925
171,0.925
172,0.925
173,0.875
174,0.925
175,0.975
176,0.975
177,0.9
178,0.925
179,0.925
180,0.975
181,0.875
182,0.95
183,0.9
184,0.975
185,0.975
186,0.95
187,0.95
188,0.975
189,0.975
190,1.0
191,0.9
192,0.875
193,0.95
194,0.975
195,0.975
196,0.925
197,0.9
198,0.975
199,0.95
200,0.95
