Epoch,Cooperation Rate
1,0.55
2,0.7
3,0.85
4,0.9
5,0.925
6,0.925
7,0.9
8,0.95
9,0.975
10,0.95
11,0.975
12,1.0
13,0.825
14,0.925
15,0.95
16,1.0
17,0.8
18,0.975
19,0.925
20,0.975
21,0.95
22,1.0
23,0.95
24,0.85
25,0.925
26,1.0
27,0.925
28,1.0
29,0.975
30,0.95
31,0.95
32,0.975
33,0.95
34,0.95
35,0.95
36,0.95
37,0.9
38,0.95
39,0.975
40,0.9
41,0.975
42,0.975
43,0.925
44,1.0
45,0.85
46,1.0
47,0.925
48,0.9
49,0.975
50,1.0
51,1.0
52,0.875
53,0.925
54,0.975
55,0.95
56,0.925
57,0.9
58,0.9
59,0.95
60,0.95
61,1.0
62,0.975
63,0.975
64,0.975
65,0.925
66,0.975
67,0.975
68,0.95
69,0.975
70,0.975
71,0.95
72,0.95
73,1.0
74,0.925
75,0.975
76,0.9
77,0.975
78,0.925
79,0.9
80,0.875
81,0.925
82,0.95
83,1.0
84,0.9
85,0.95
86,0.95
87,1.0
88,0.8
89,0.875
90,1.0
91,0.975
92,0.95
93,1.0
94,1.0
95,0.925
96,0.9
97,0.975
98,0.975
99,0.95
100,0.925
101,0.85
102,0.9
103,0.95
104,0.975
105,0.975
106,0.975
107,0.9
108,0.95
109,0.95
110,0.925
111,0.9
112,0.975
113,1.0
114,0.975
115,0.95
116,0.975
117,0.95
118,0.975
119,1.0
120,0.95
121,0.95
122,0.85
123,0.925
124,0.925
125,0.925
126,0.95
127,0.85
128,0.975
129,1.0
130,0.9
131,0.95
132,0.975
133,0.95
134,0.95
135,0.925
136,0.925
137,0.975
138,0.85
139,0.975
140,1.0
141,0.95
142,0.925
143,0.95
144,0.975
145,0.95
146,0.95
147,0.9
148,0.95
149,0.925
150,0.95
151,0.975
152,1.0
153,0.95
154,0.975
155,0.925
156,0.95
157,0.95
158,0.95
159,1.0
160,0.925
161,1.0
162,0.975
163,0.925
164,1.0
165,0.925
166,0.95
167,0.975
168,0.975
169,0.925
170,0.95
171,0.925
172,0.925
173,1.0
174,0.95
175,0.925
176,0.975
177,0.975
178,0.95
179,0.95
180,0.95
181,0.925
182,0.925
183,0.9
184,0.975
185,0.975
186,0.975
187,0.95
188,0.975
189,0.95
190,0.95
191,0.95
192,0.975
193,0.95
194,1.0
195,0.925
196,0.975
197,1.0
198,0.95
199,0.925
200,0.975
