Epoch,Individual Income
1,1.8
2,2.3
3,2.4
4,2.5
5,3.1
6,3.3
7,3.5
8,2.8
9,3.0
10,3.3
11,2.7
12,3.5
13,3.3
14,3.4
15,3.3
16,3.3
17,3.4
18,3.5
19,3.5
20,2.6
21,3.2
22,3.3
23,3.0
24,3.5
25,3.3
26,3.1
27,3.2
28,3.5
29,3.5
30,3.2
31,3.3
32,3.3
33,3.5
34,3.4
35,3.5
36,2.7
37,3.2
38,3.4
39,3.2
40,3.5
41,3.5
42,3.5
43,3.4
44,3.4
45,3.5
46,3.4
47,3.6
48,3.1
49,3.5
50,3.4
51,3.6
52,3.4
53,3.2
54,3.4
55,3.5
56,3.2
57,3.5
58,3.1
59,3.1
60,3.4
61,3.5
62,3.4
63,3.3
64,3.5
65,3.4
66,3.3
67,3.1
68,3.4
69,3.5
70,3.5
71,3.4
72,3.3
73,3.2
74,3.5
75,3.2
76,3.3
77,3.3
78,3.1
79,3.1
80,3.3
81,3.3
82,3.4
83,3.1
84,3.5
85,3.2
86,3.5
87,3.5
88,3.4
89,3.5
90,3.5
91,3.5
92,3.4
93,3.3
94,3.5
95,3.5
96,3.5
97,3.5
98,3.5
99,3.3
100,3.4
101,3.5
102,3.4
103,3.5
104,3.3
105,3.5
106,3.5
107,3.3
108,3.4
109,3.4
110,3.5
111,3.5
112,3.3
113,3.2
114,3.5
115,3.5
116,3.2
117,3.0
118,3.4
119,3.4
120,3.5
121,2.1
122,3.5
123,3.3
124,2.9
125,3.3
126,3.2
127,3.5
128,3.2
129,3.2
130,3.6
131,3.2
132,3.0
133,3.4
134,3.3
135,3.4
136,3.3
137,3.2
138,2.8
139,3.3
140,3.3
141,3.3
142,3.5
143,3.5
144,3.5
145,3.5
146,3.4
147,3.4
148,3.4
149,3.5
150,3.4
151,3.2
152,3.3
153,3.2
154,3.5
155,3.0
156,3.4
157,3.4
158,3.4
159,3.5
160,3.5
161,3.3
162,3.5
163,3.2
164,3.2
165,3.1
166,3.4
167,3.3
168,3.4
169,3.6
170,3.5
171,3.4
172,3.4
173,3.5
174,3.4
175,3.5
176,3.2
177,3.4
178,3.5
179,3.2
180,3.5
181,3.6
182,3.4
183,3.3
184,3.0
185,3.3
186,3.3
187,3.5
188,3.5
189,3.4
190,3.5
191,3.5
192,3.5
193,3.5
194,3.3
195,3.1
196,3.4
197,3.5
198,3.3
199,3.5
200,3.4
