Epoch,Individual Income
1,1.7
2,2.5
3,2.7
4,2.7
5,3.2
6,3.1
7,3.0
8,3.2
9,3.0
10,3.5
11,3.3
12,3.5
13,3.3
14,3.1
15,3.5
16,3.5
17,3.5
18,3.3
19,3.3
20,3.2
21,3.3
22,3.0
23,3.3
24,3.5
25,3.5
26,3.3
27,3.4
28,3.5
29,3.3
30,3.5
31,3.3
32,3.5
33,3.0
34,3.5
35,3.4
36,3.3
37,3.5
38,3.0
39,3.3
40,3.3
41,3.2
42,3.3
43,3.5
44,2.8
45,3.3
46,3.6
47,3.2
48,3.3
49,3.2
50,3.2
51,3.2
52,3.2
53,3.5
54,3.1
55,3.5
56,3.4
57,3.2
58,3.3
59,3.3
60,3.3
61,3.2
62,3.5
63,3.4
64,3.3
65,3.3
66,3.5
67,3.5
68,3.3
69,3.3
70,3.5
71,3.5
72,3.3
73,3.4
74,3.5
75,3.1
76,3.3
77,3.3
78,3.5
79,3.3
80,3.5
81,3.5
82,3.3
83,3.5
84,3.6
85,3.6
86,3.5
87,3.2
88,3.5
89,3.3
90,3.3
91,3.4
92,3.4
93,3.6
94,3.5
95,3.6
96,3.2
97,3.3
98,3.3
99,3.3
100,3.3
101,3.3
102,3.3
103,3.6
104,3.3
105,3.5
106,3.2
107,3.5
108,3.2
109,3.4
110,3.4
111,3.4
112,3.3
113,3.5
114,3.5
115,3.4
116,3.5
117,3.3
118,3.5
119,3.3
120,3.6
121,3.5
122,3.0
123,3.6
124,3.4
125,3.4
126,3.5
127,3.5
128,3.4
129,3.5
130,3.6
131,3.6
132,3.5
133,3.1
134,3.2
135,3.5
136,3.5
137,3.4
138,3.2
139,3.5
140,3.5
141,3.1
142,3.5
143,3.1
144,3.4
145,3.5
146,3.3
147,3.6
148,3.2
149,3.5
150,3.2
151,3.3
152,3.2
153,3.4
154,3.3
155,3.3
156,3.3
157,3.4
158,3.2
159,3.1
160,3.2
161,3.6
162,3.5
163,3.5
164,3.4
165,3.3
166,3.1
167,2.6
168,3.3
169,3.1
170,3.3
171,3.5
172,3.3
173,3.5
174,3.2
175,3.5
176,3.6
177,3.5
178,3.3
179,3.4
180,3.5
181,3.4
182,3.3
183,3.3
184,3.3
185,3.5
186,3.1
187,3.5
188,3.3
189,3.5
190,3.2
191,3.2
192,3.5
193,3.2
194,3.1
195,3.2
196,3.3
197,3.2
198,3.4
199,3.4
200,3.5
