Epoch,Individual Income
1,1.9
2,2.2
3,2.1
4,1.8
5,2.7
6,2.0
7,2.0
8,2.8
9,2.5
10,2.0
11,1.9
12,2.1
13,2.1
14,2.9
15,1.7
16,2.0
17,2.5
18,3.7
19,2.0
20,2.0
21,2.5
22,2.0
23,1.9
24,2.0
25,2.1
26,2.2
27,2.0
28,3.4
29,2.5
30,1.9
31,1.9
32,2.1
33,2.0
34,2.0
35,1.7
36,1.9
37,3.1
38,2.7
39,2.0
40,1.9
41,2.0
42,2.4
43,2.1
44,2.2
45,1.8
46,2.0
47,2.8
48,2.0
49,2.1
50,2.3
51,2.2
52,1.8
53,1.9
54,2.1
55,1.9
56,3.0
57,3.0
58,2.3
59,1.9
60,3.0
61,3.2
62,3.3
63,2.1
64,2.7
65,2.8
66,3.9
67,3.5
68,2.3
69,2.8
70,2.6
71,2.3
72,2.5
73,2.2
74,2.1
75,2.2
76,3.3
77,2.8
78,2.5
79,2.5
80,2.9
81,1.8
82,2.6
83,2.2
84,2.5
85,3.7
86,4.0
87,2.6
88,2.9
89,4.0
90,2.1
91,3.3
92,3.0
93,3.7
94,2.1
95,3.1
96,4.0
97,2.1
98,2.9
99,3.4
100,3.0
101,2.6
102,2.9
103,2.7
104,3.7
105,4.0
106,3.3
107,2.9
108,2.9
109,2.7
110,4.0
111,1.8
112,3.1
113,4.0
114,2.6
115,2.8
116,2.7
117,2.0
118,3.4
119,3.1
120,2.7
121,4.0
122,3.3
123,3.3
124,1.9
125,2.6
126,2.3
127,4.0
128,4.0
129,3.2
130,2.5
131,1.7
132,3.4
133,2.2
134,4.0
135,3.7
136,2.2
137,4.0
138,4.0
139,4.0
140,2.9
141,2.5
142,2.4
143,3.0
144,3.2
145,4.0
146,3.3
147,4.0
148,2.2
149,2.3
150,2.7
151,2.1
152,3.6
153,2.1
154,3.0
155,4.0
156,2.2
157,3.3
158,1.9
159,1.6
160,2.4
161,2.2
162,1.8
163,3.3
164,4.0
165,2.7
166,2.7
167,2.5
168,2.7
169,3.4
170,2.9
171,2.6
172,2.3
173,3.4
174,2.1
175,2.3
176,2.0
177,1.6
178,4.0
179,3.9
180,2.7
181,2.2
182,2.9
183,1.8
184,3.5
185,2.5
186,2.3
187,2.2
188,4.0
189,4.0
190,2.1
191,2.2
192,1.6
193,2.7
194,3.2
195,3.2
196,2.7
197,1.9
198,2.0
199,2.6
200,4.0
