Epoch,Individual Income
1,1.8
2,2.5
3,2.5
4,2.4
5,2.8
6,2.8
7,2.7
8,2.6
9,2.7
10,2.9
11,4.0
12,3.7
13,3.2
14,3.1
15,4.0
16,2.6
17,2.9
18,3.3
19,3.3
20,2.6
21,2.8
22,2.5
23,2.7
24,3.2
25,4.0
26,3.8
27,3.2
28,4.0
29,4.0
30,3.2
31,3.2
32,2.7
33,3.6
34,3.1
35,3.8
36,4.0
37,2.8
38,3.8
39,2.6
40,3.3
41,3.2
42,3.7
43,2.9
44,3.7
45,3.8
46,3.5
47,3.5
48,3.9
49,3.2
50,4.0
51,3.6
52,3.5
53,3.2
54,3.6
55,3.4
56,3.3
57,3.3
58,3.5
59,3.6
60,4.0
61,3.6
62,4.0
63,3.6
64,3.3
65,3.9
66,4.0
67,3.9
68,3.5
69,3.4
70,3.5
71,3.5
72,2.7
73,4.0
74,3.5
75,3.6
76,3.3
77,3.8
78,4.0
79,3.9
80,3.8
81,3.6
82,3.8
83,3.4
84,3.4
85,3.5
86,3.7
87,2.7
88,3.1
89,3.0
90,3.9
91,3.6
92,3.2
93,2.9
94,3.9
95,3.5
96,3.5
97,3.3
98,4.0
99,3.5
100,3.5
101,3.2
102,3.2
103,3.0
104,3.6
105,4.0
106,3.3
107,4.0
108,3.6
109,3.9
110,3.6
111,3.9
112,3.2
113,3.9
114,3.5
115,3.5
116,3.7
117,3.8
118,4.0
119,3.4
120,3.4
121,3.7
122,3.8
123,2.8
124,3.4
125,3.8
126,3.3
127,3.3
128,4.0
129,3.6
130,3.1
131,3.9
132,4.0
133,3.6
134,3.5
135,3.1
136,4.0
137,3.6
138,3.7
139,3.3
140,3.1
141,3.9
142,3.4
143,4.0
144,3.3
145,4.0
146,3.4
147,3.9
148,3.9
149,3.9
150,3.7
151,3.9
152,3.5
153,3.4
154,3.5
155,4.0
156,3.3
157,3.7
158,3.2
159,3.9
160,3.9
161,3.4
162,3.2
163,3.4
164,4.0
165,3.1
166,3.2
167,4.0
168,4.0
169,3.4
170,3.2
171,3.9
172,3.5
173,3.3
174,3.6
175,3.6
176,3.9
177,3.6
178,3.4
179,3.6
180,3.2
181,3.9
182,4.0
183,3.5
184,4.0
185,3.1
186,4.0
187,3.9
188,3.9
189,4.0
190,3.3
191,2.9
192,3.9
193,3.2
194,3.1
195,3.3
196,3.5
197,3.8
198,3.6
199,3.2
200,3.6
