Epoch,Individual Income
1,2.3
2,2.3
3,3.2
4,2.6
5,3.2
6,2.2
7,3.6
8,3.0
9,4.0
10,3.4
11,3.5
12,3.6
13,3.5
14,3.3
15,3.7
16,3.1
17,3.0
18,3.9
19,3.9
20,3.8
21,3.5
22,3.4
23,3.6
24,3.9
25,3.2
26,3.7
27,3.2
28,3.7
29,3.4
30,3.1
31,3.3
32,3.6
33,4.0
34,3.5
35,3.4
36,4.0
37,3.9
38,4.0
39,3.7
40,3.9
41,3.7
42,3.4
43,3.7
44,3.9
45,3.7
46,3.8
47,3.9
48,3.5
49,3.5
50,3.6
51,3.8
52,3.9
53,3.8
54,3.3
55,3.1
56,3.1
57,3.1
58,3.7
59,3.3
60,3.5
61,3.8
62,3.7
63,4.0
64,3.1
65,3.9
66,3.4
67,3.5
68,3.5
69,3.6
70,3.9
71,2.9
72,4.0
73,3.8
74,3.0
75,3.5
76,3.3
77,2.8
78,3.2
79,3.9
80,2.9
81,3.9
82,3.9
83,3.6
84,3.5
85,3.2
86,4.0
87,3.6
88,3.4
89,4.0
90,3.4
91,3.5
92,3.4
93,4.0
94,3.9
95,4.0
96,3.6
97,4.0
98,3.8
99,4.0
100,4.0
101,3.5
102,3.4
103,3.3
104,4.0
105,3.5
106,3.9
107,3.3
108,3.9
109,3.9
110,3.1
111,4.0
112,3.7
113,4.0
114,3.8
115,3.3
116,3.5
117,3.9
118,3.4
119,3.9
120,3.8
121,3.8
122,3.7
123,4.0
124,3.6
125,2.6
126,4.0
127,4.0
128,3.6
129,3.5
130,3.5
131,3.6
132,3.6
133,3.5
134,3.9
135,4.0
136,3.5
137,3.8
138,2.6
139,3.5
140,3.1
141,3.6
142,3.9
143,3.6
144,4.0
145,3.9
146,3.1
147,4.0
148,4.0
149,4.0
150,3.9
151,3.6
152,3.8
153,4.0
154,3.9
155,3.9
156,3.8
157,3.9
158,3.6
159,3.5
160,3.8
161,3.8
162,3.8
163,3.6
164,2.9
165,4.0
166,3.4
167,3.4
168,3.4
169,4.0
170,3.5
171,3.8
172,3.9
173,3.2
174,4.0
175,3.6
176,4.0
177,3.8
178,3.5
179,3.2
180,3.8
181,3.9
182,3.3
183,3.4
184,3.6
185,3.8
186,3.5
187,3.2
188,3.6
189,3.6
190,3.8
191,3.6
192,3.1
193,3.3
194,3.9
195,3.6
196,3.3
197,3.5
198,3.5
199,3.8
200,3.8
