Epoch,Individual Income
1,1.8
2,1.8
3,2.3
4,3.2
5,3.4
6,3.7
7,3.6
8,3.9
9,3.5
10,2.7
11,3.8
12,3.9
13,3.2
14,3.0
15,3.7
16,3.7
17,3.7
18,3.7
19,3.6
20,2.5
21,3.7
22,3.8
23,3.9
24,3.9
25,3.2
26,3.8
27,3.8
28,3.7
29,3.9
30,3.8
31,2.6
32,3.8
33,3.8
34,3.5
35,3.8
36,3.8
37,3.9
38,3.6
39,3.5
40,3.8
41,3.9
42,3.7
43,3.6
44,3.7
45,3.8
46,3.8
47,3.9
48,3.9
49,3.7
50,3.7
51,3.8
52,3.8
53,3.9
54,3.7
55,3.6
56,3.8
57,3.7
58,2.7
59,3.8
60,3.4
61,3.3
62,3.7
63,3.9
64,3.6
65,3.5
66,3.6
67,3.7
68,3.1
69,3.9
70,2.8
71,3.8
72,3.3
73,3.8
74,3.4
75,3.8
76,3.6
77,3.6
78,3.8
79,3.9
80,3.7
81,3.8
82,3.7
83,3.6
84,3.4
85,3.4
86,3.9
87,3.8
88,3.7
89,3.3
90,3.7
91,3.8
92,3.7
93,3.8
94,3.9
95,3.8
96,3.7
97,3.6
98,3.8
99,3.4
100,3.1
101,3.7
102,3.8
103,3.3
104,3.9
105,3.8
106,3.7
107,3.7
108,3.7
109,3.4
110,3.9
111,3.9
112,3.7
113,3.5
114,3.3
115,3.9
116,3.5
117,3.6
118,3.7
119,3.0
120,2.7
121,3.0
122,3.8
123,3.9
124,3.9
125,3.6
126,3.4
127,3.9
128,3.8
129,3.7
130,3.7
131,3.4
132,3.8
133,3.8
134,3.7
135,3.8
136,3.8
137,3.8
138,3.8
139,3.9
140,3.8
141,3.8
142,3.7
143,3.8
144,3.8
145,3.9
146,3.8
147,3.2
148,3.3
149,3.7
150,3.6
151,3.8
152,3.7
153,3.2
154,3.5
155,3.7
156,3.5
157,3.8
158,3.7
159,3.8
160,3.7
161,3.9
162,3.6
163,3.7
164,3.8
165,3.6
166,3.9
167,3.8
168,3.6
169,3.8
170,3.7
171,3.7
172,3.6
173,3.8
174,3.7
175,3.6
176,3.8
177,3.8
178,3.9
179,3.7
180,3.8
181,3.4
182,3.8
183,3.5
184,3.6
185,3.8
186,3.7
187,3.9
188,3.7
189,3.7
190,3.1
191,3.7
192,3.3
193,3.3
194,3.7
195,3.7
196,3.7
197,3.9
198,3.6
199,3.3
200,3.8
