Epoch,Individual Income
1,2.3
2,2.8
3,2.7
4,2.4
5,2.6
6,3.2
7,3.4
8,3.6
9,2.7
10,3.4
11,3.4
12,3.3
13,3.4
14,3.3
15,2.9
16,3.7
17,3.5
18,2.9
19,3.7
20,3.3
21,3.9
22,3.1
23,3.6
24,3.9
25,3.7
26,3.6
27,3.6
28,3.7
29,3.5
30,3.8
31,3.6
32,3.0
33,3.4
34,3.8
35,3.9
36,3.1
37,3.5
38,3.7
39,3.7
40,3.7
41,3.9
42,3.7
43,3.5
44,3.5
45,3.7
46,3.4
47,3.3
48,3.7
49,3.7
50,3.7
51,3.9
52,3.7
53,3.4
54,3.6
55,3.7
56,3.3
57,3.6
58,3.9
59,3.7
60,3.8
61,3.7
62,3.8
63,3.5
64,3.6
65,3.7
66,3.4
67,3.7
68,3.9
69,3.5
70,3.6
71,3.9
72,3.5
73,3.7
74,3.2
75,3.5
76,4.0
77,3.9
78,3.7
79,3.7
80,3.9
81,3.4
82,3.5
83,3.7
84,3.2
85,3.7
86,3.5
87,3.5
88,3.4
89,3.7
90,3.7
91,3.5
92,2.5
93,3.5
94,3.7
95,3.0
96,3.6
97,3.3
98,3.1
99,3.7
100,3.8
101,3.6
102,3.4
103,3.4
104,3.3
105,3.7
106,3.9
107,3.7
108,3.7
109,3.7
110,3.6
111,3.3
112,3.7
113,3.7
114,3.5
115,3.5
116,3.6
117,3.6
118,3.7
119,3.1
120,3.7
121,3.5
122,3.7
123,3.5
124,3.5
125,3.4
126,3.5
127,3.9
128,3.6
129,3.9
130,3.7
131,3.7
132,3.0
133,3.8
134,3.3
135,3.7
136,3.7
137,3.4
138,3.9
139,3.5
140,3.5
141,3.5
142,3.9
143,3.7
144,3.2
145,3.7
146,3.3
147,3.5
148,3.9
149,3.7
150,3.5
151,3.5
152,3.4
153,3.4
154,3.4
155,3.6
156,3.6
157,3.9
158,3.6
159,3.9
160,3.5
161,3.7
162,3.5
163,3.0
164,3.4
165,3.9
166,3.4
167,3.4
168,3.5
169,3.7
170,3.9
171,3.7
172,3.7
173,3.6
174,2.9
175,3.5
176,3.6
177,3.5
178,3.7
179,3.5
180,3.6
181,3.9
182,3.9
183,3.7
184,3.9
185,3.6
186,3.4
187,3.9
188,2.8
189,3.7
190,3.9
191,3.5
192,3.6
193,3.4
194,3.4
195,3.6
196,3.7
197,3.6
198,3.8
199,3.7
200,3.3
