Epoch,Individual Income
1,2.3
2,1.9
3,1.8
4,0.6
5,0.7
6,1.1
7,0.4
8,1.0
9,1.0
10,0.3
11,0.3
12,1.0
13,0.3
14,0.3
15,1.3
16,0.5
17,0.6
18,0.3
19,0.7
20,0.3
21,0.4
22,0.3
23,0.3
24,0.3
25,0.8
26,0.9
27,0.6
28,0.4
29,0.5
30,0.5
31,0.4
32,0.6
33,0.3
34,0.5
35,1.1
36,0.6
37,0.6
38,1.1
39,0.6
40,0.6
41,0.3
42,1.4
43,0.0
44,0.9
45,0.4
46,0.6
47,0.6
48,0.4
49,0.4
50,0.5
51,0.1
52,0.3
53,0.2
54,0.9
55,0.3
56,0.6
57,0.3
58,0.7
59,0.4
60,0.6
61,0.6
62,0.6
63,0.3
64,0.6
65,0.8
66,0.7
67,0.8
68,0.9
69,0.3
70,0.3
71,0.0
72,1.3
73,0.0
74,1.1
75,0.3
76,0.1
77,0.0
78,0.3
79,0.4
80,0.3
81,0.6
82,0.4
83,0.8
84,0.9
85,0.3
86,0.8
87,0.0
88,0.7
89,0.6
90,0.7
91,0.7
92,0.1
93,0.8
94,0.3
95,0.6
96,0.1
97,0.3
98,0.7
99,0.5
100,0.1
101,0.0
102,0.3
103,0.3
104,0.3
105,0.3
106,0.9
107,0.3
108,0.3
109,0.3
110,0.2
111,1.1
112,0.3
113,0.7
114,0.3
115,0.3
116,0.0
117,0.6
118,0.4
119,0.4
120,0.6
121,0.2
122,0.0
123,0.6
124,0.6
125,0.9
126,0.1
127,0.0
128,0.3
129,0.3
130,0.7
131,0.3
132,0.9
133,0.3
134,0.5
135,1.0
136,0.1
137,0.3
138,0.5
139,0.6
140,0.3
141,0.6
142,0.6
143,0.6
144,1.0
145,0.6
146,0.3
147,0.5
148,0.4
149,0.7
150,0.4
151,0.7
152,0.5
153,0.8
154,0.4
155,0.6
156,0.9
157,0.0
158,0.3
159,1.1
160,0.0
161,0.0
162,0.3
163,0.8
164,0.7
165,0.0
166,0.0
167,0.7
168,0.0
169,0.3
170,0.4
171,0.3
172,0.7
173,0.5
174,0.7
175,0.6
176,0.0
177,0.3
178,0.7
179,0.3
180,0.1
181,1.0
182,0.0
183,0.6
184,0.6
185,0.9
186,0.4
187,0.2
188,0.0
189,0.9
190,0.0
191,0.7
192,0.9
193,0.5
194,0.5
195,0.7
196,0.9
197,0.0
198,0.3
199,0.9
200,0.7
