Epoch,Individual Income
1,2.2
2,2.5
3,2.5
4,2.9
5,2.9
6,2.9
7,2.6
8,3.2
9,3.5
10,3.5
11,3.3
12,3.3
13,3.5
14,3.7
15,3.1
16,3.6
17,3.4
18,3.4
19,3.4
20,3.5
21,3.4
22,3.4
23,3.7
24,3.8
25,3.6
26,3.3
27,3.8
28,3.8
29,3.4
30,3.4
31,3.6
32,3.3
33,3.5
34,4.0
35,3.5
36,3.5
37,3.5
38,3.6
39,3.7
40,3.7
41,3.6
42,3.3
43,3.9
44,4.0
45,3.8
46,3.7
47,3.9
48,3.6
49,3.6
50,3.6
51,3.9
52,3.5
53,3.9
54,4.0
55,3.7
56,3.8
57,3.7
58,3.8
59,3.8
60,3.8
61,3.8
62,3.7
63,3.6
64,3.4
65,3.8
66,3.8
67,3.8
68,3.9
69,3.6
70,3.7
71,3.7
72,3.6
73,3.0
74,3.8
75,3.6
76,3.4
77,3.7
78,3.9
79,3.4
80,3.8
81,3.5
82,3.8
83,3.3
84,3.6
85,3.6
86,3.8
87,3.9
88,3.9
89,3.7
90,3.9
91,3.9
92,3.5
93,3.7
94,3.7
95,3.8
96,3.6
97,3.2
98,3.9
99,3.4
100,3.8
101,3.4
102,3.6
103,3.9
104,3.9
105,3.7
106,3.6
107,3.8
108,3.7
109,3.1
110,3.8
111,3.8
112,3.7
113,3.8
114,3.8
115,3.2
116,3.7
117,3.4
118,3.8
119,3.7
120,3.8
121,3.9
122,3.7
123,3.7
124,3.8
125,3.6
126,3.5
127,3.4
128,3.5
129,3.7
130,3.7
131,3.6
132,3.9
133,3.8
134,3.6
135,3.7
136,3.8
137,3.8
138,3.8
139,3.6
140,3.9
141,3.5
142,3.6
143,3.8
144,3.7
145,3.6
146,3.8
147,3.8
148,3.7
149,3.7
150,3.8
151,3.7
152,3.8
153,3.8
154,3.8
155,3.5
156,3.6
157,3.5
158,3.5
159,3.9
160,3.6
161,3.8
162,3.7
163,3.5
164,3.7
165,3.4
166,3.8
167,3.6
168,3.9
169,3.6
170,3.9
171,3.8
172,3.6
173,3.9
174,3.6
175,3.7
176,3.4
177,3.8
178,3.7
179,3.8
180,3.6
181,3.8
182,3.5
183,3.9
184,3.7
185,3.4
186,3.7
187,3.8
188,3.8
189,3.8
190,3.5
191,3.7
192,3.9
193,3.7
194,3.7
195,3.7
196,3.8
197,3.8
198,3.9
199,3.9
200,3.4
