Epoch,Individual Income
1,1.7
2,2.2
3,2.8
4,2.9
5,2.4
6,3.2
7,3.0
8,3.1
9,3.0
10,3.1
11,3.1
12,2.8
13,3.3
14,2.9
15,3.0
16,3.0
17,3.1
18,2.4
19,3.3
20,3.3
21,3.2
22,3.2
23,3.3
24,2.4
25,3.3
26,2.4
27,3.3
28,2.3
29,3.1
30,2.8
31,3.1
32,2.7
33,3.2
34,2.9
35,3.3
36,3.1
37,3.3
38,2.9
39,3.3
40,3.3
41,3.3
42,2.7
43,2.2
44,2.3
45,3.2
46,3.2
47,2.9
48,3.3
49,3.0
50,3.3
51,2.9
52,2.3
53,3.3
54,3.3
55,2.7
56,3.2
57,3.2
58,3.3
59,3.2
60,3.2
61,3.0
62,3.1
63,3.2
64,3.2
65,3.2
66,2.5
67,3.1
68,3.3
69,3.3
70,2.5
71,3.3
72,3.2
73,2.7
74,3.3
75,3.3
76,3.2
77,3.3
78,3.2
79,3.3
80,2.6
81,3.2
82,2.6
83,3.2
84,3.1
85,2.5
86,2.7
87,3.3
88,3.0
89,2.4
90,3.1
91,3.1
92,2.1
93,2.8
94,3.0
95,3.3
96,2.7
97,3.2
98,3.4
99,3.2
100,3.3
101,3.3
102,3.2
103,2.4
104,3.2
105,3.3
106,2.6
107,2.6
108,3.2
109,3.1
110,3.2
111,3.1
112,3.1
113,3.3
114,3.2
115,2.7
116,3.2
117,3.3
118,2.8
119,2.9
120,3.2
121,3.2
122,3.3
123,3.2
124,3.3
125,3.2
126,2.7
127,3.3
128,3.0
129,3.3
130,3.0
131,3.1
132,2.5
133,3.2
134,2.5
135,3.2
136,3.1
137,2.1
138,2.7
139,2.9
140,2.7
141,3.2
142,3.0
143,3.3
144,3.1
145,3.2
146,3.3
147,3.2
148,2.9
149,3.2
150,3.0
151,3.1
152,3.2
153,3.0
154,3.2
155,3.3
156,2.7
157,3.1
158,3.0
159,3.2
160,3.2
161,3.3
162,3.3
163,3.1
164,3.4
165,3.3
166,3.3
167,2.4
168,2.9
169,3.1
170,3.2
171,2.7
172,3.2
173,3.2
174,3.3
175,3.2
176,3.0
177,2.7
178,3.3
179,3.1
180,3.1
181,2.8
182,3.1
183,3.1
184,3.2
185,2.4
186,3.2
187,3.1
188,3.2
189,2.9
190,3.3
191,2.8
192,3.1
193,3.2
194,3.2
195,3.1
196,2.7
197,3.0
198,3.3
199,3.2
200,2.8
