Epoch,Individual Income
1,1.8
2,2.5
3,2.5
4,2.7
5,2.7
6,2.9
7,2.3
8,2.9
9,3.3
10,2.8
11,2.9
12,2.7
13,3.0
14,3.1
15,3.2
16,3.0
17,3.8
18,2.9
19,3.0
20,3.0
21,3.0
22,3.0
23,3.0
24,2.7
25,2.7
26,3.2
27,2.9
28,1.8
29,3.1
30,3.0
31,2.7
32,2.5
33,3.0
34,2.9
35,2.9
36,2.9
37,2.4
38,3.0
39,2.9
40,2.9
41,3.0
42,2.9
43,3.0
44,2.9
45,2.9
46,2.9
47,2.9
48,3.4
49,3.1
50,2.9
51,3.5
52,3.1
53,2.8
54,3.0
55,2.7
56,3.1
57,2.8
58,3.0
59,3.6
60,2.7
61,3.1
62,2.9
63,3.0
64,2.8
65,2.9
66,3.2
67,3.0
68,3.0
69,3.0
70,3.0
71,2.7
72,3.0
73,2.8
74,3.0
75,2.8
76,2.8
77,2.8
78,3.0
79,3.0
80,3.0
81,2.9
82,3.1
83,2.9
84,2.9
85,2.8
86,2.6
87,3.0
88,2.9
89,2.8
90,2.8
91,3.2
92,3.0
93,2.8
94,3.1
95,3.0
96,2.8
97,3.0
98,3.1
99,3.3
100,3.0
101,2.8
102,2.9
103,3.4
104,2.6
105,2.7
106,2.9
107,2.9
108,3.0
109,2.7
110,2.9
111,2.8
112,3.6
113,2.9
114,3.0
115,3.3
116,3.4
117,2.7
118,2.9
119,3.0
120,3.0
121,3.0
122,2.9
123,3.0
124,3.3
125,2.8
126,3.1
127,3.0
128,2.9
129,3.0
130,3.4
131,2.9
132,3.0
133,3.1
134,2.8
135,2.8
136,2.8
137,3.0
138,3.0
139,3.3
140,2.9
141,2.7
142,2.8
143,2.8
144,3.0
145,2.7
146,2.8
147,3.4
148,2.6
149,2.9
150,3.0
151,3.5
152,2.8
153,2.8
154,3.0
155,3.2
156,2.8
157,2.9
158,3.5
159,2.9
160,2.9
161,2.9
162,2.7
163,2.8
164,2.9
165,3.0
166,2.6
167,2.8
168,3.0
169,3.1
170,2.9
171,2.9
172,2.9
173,3.1
174,2.7
175,3.0
176,3.3
177,2.6
178,3.0
179,3.0
180,2.7
181,3.0
182,2.8
183,2.9
184,2.9
185,2.8
186,2.7
187,3.0
188,3.1
189,2.9
190,2.8
191,2.9
192,3.0
193,2.9
194,3.0
195,2.8
196,2.9
197,3.7
198,2.9
199,3.0
200,3.0
