Epoch,Individual Income
1,3.0
2,3.0
3,2.5
4,3.5
5,3.4
6,2.6
7,3.3
8,3.3
9,2.7
10,3.3
11,3.5
12,3.4
13,3.3
14,3.4
15,3.3
16,3.2
17,3.2
18,3.4
19,3.3
20,3.3
21,2.6
22,3.2
23,3.3
24,3.1
25,3.3
26,3.3
27,3.2
28,3.1
29,3.2
30,3.4
31,3.5
32,3.3
33,3.5
34,3.4
35,3.4
36,3.5
37,3.3
38,3.4
39,3.3
40,3.4
41,3.3
42,3.3
43,3.2
44,3.0
45,3.4
46,3.3
47,3.2
48,3.5
49,3.0
50,3.5
51,3.3
52,3.5
53,3.4
54,3.2
55,3.5
56,3.4
57,3.4
58,3.4
59,3.1
60,3.4
61,3.4
62,3.4
63,3.3
64,3.2
65,3.5
66,3.0
67,3.4
68,2.9
69,3.5
70,3.4
71,3.1
72,3.2
73,3.0
74,3.5
75,3.1
76,3.4
77,3.1
78,2.9
79,3.5
80,3.5
81,2.6
82,3.3
83,3.2
84,3.4
85,2.9
86,3.4
87,3.4
88,3.3
89,3.5
90,3.4
91,3.1
92,3.1
93,3.0
94,3.2
95,3.3
96,3.4
97,3.4
98,3.5
99,3.5
100,3.3
101,3.4
102,3.5
103,3.2
104,3.0
105,3.5
106,3.2
107,3.4
108,3.4
109,3.1
110,3.4
111,3.2
112,3.3
113,2.6
114,3.4
115,3.4
116,3.0
117,3.3
118,3.2
119,3.2
120,3.5
121,3.3
122,3.5
123,3.3
124,3.2
125,3.4
126,3.3
127,2.9
128,3.5
129,3.2
130,3.4
131,3.5
132,3.0
133,3.4
134,3.5
135,3.4
136,3.1
137,3.1
138,3.3
139,3.3
140,3.3
141,3.4
142,3.4
143,3.3
144,3.5
145,3.4
146,3.3
147,3.0
148,3.4
149,3.0
150,3.3
151,3.0
152,3.2
153,3.2
154,3.4
155,2.6
156,3.2
157,3.0
158,3.5
159,3.2
160,3.4
161,3.4
162,2.7
163,3.4
164,3.5
165,3.1
166,3.2
167,3.5
168,3.2
169,2.5
170,3.3
171,3.4
172,3.1
173,3.4
174,3.2
175,3.5
176,3.3
177,3.4
178,3.2
179,3.3
180,3.5
181,3.1
182,3.3
183,3.4
184,3.2
185,3.4
186,3.4
187,3.3
188,3.3
189,3.1
190,3.5
191,3.2
192,3.5
193,3.3
194,3.4
195,3.3
196,3.1
197,3.4
198,3.5
199,3.1
200,3.4
