Epoch,Individual Income
1,2.0
2,2.0
3,2.7
4,1.9
5,2.5
6,2.8
7,2.3
8,3.1
9,3.1
10,3.9
11,3.3
12,3.2
13,3.4
14,3.9
15,4.0
16,2.7
17,3.7
18,3.7
19,2.4
20,3.7
21,3.7
22,3.8
23,3.7
24,2.8
25,4.0
26,4.0
27,3.7
28,3.7
29,3.3
30,3.5
31,3.7
32,4.0
33,4.0
34,3.1
35,3.4
36,3.9
37,3.6
38,3.8
39,3.0
40,3.9
41,3.8
42,3.2
43,3.9
44,4.0
45,3.6
46,3.9
47,3.8
48,2.7
49,3.4
50,4.0
51,3.0
52,3.8
53,3.6
54,4.0
55,3.8
56,3.9
57,3.7
58,3.4
59,3.4
60,3.6
61,3.9
62,3.4
63,3.4
64,3.5
65,4.0
66,2.7
67,3.7
68,3.5
69,3.7
70,3.4
71,3.8
72,3.9
73,4.0
74,4.0
75,3.3
76,3.4
77,4.0
78,3.8
79,3.8
80,3.6
81,3.3
82,3.1
83,3.8
84,3.6
85,3.7
86,3.4
87,3.8
88,3.8
89,3.8
90,3.1
91,3.7
92,3.5
93,3.9
94,3.5
95,3.9
96,3.9
97,3.8
98,3.6
99,3.8
100,4.0
101,3.9
102,3.7
103,4.0
104,3.4
105,3.9
106,3.7
107,4.0
108,3.8
109,4.0
110,3.6
111,3.8
112,4.0
113,3.9
114,4.0
115,3.6
116,3.9
117,3.5
118,3.8
119,3.3
120,2.9
121,3.8
122,3.5
123,3.9
124,3.6
125,3.6
126,3.9
127,3.6
128,3.7
129,3.6
130,3.7
131,3.8
132,3.6
133,3.7
134,3.9
135,3.4
136,3.6
137,3.1
138,3.3
139,3.7
140,3.2
141,3.8
142,3.0
143,3.9
144,3.7
145,3.9
146,4.0
147,3.4
148,4.0
149,3.8
150,3.8
151,3.8
152,3.8
153,2.8
154,3.5
155,3.8
156,3.4
157,3.8
158,3.7
159,3.7
160,3.7
161,3.7
162,3.9
163,3.9
164,3.9
165,3.6
166,3.9
167,3.8
168,3.8
169,3.9
170,3.6
171,3.7
172,3.6
173,3.6
174,3.8
175,3.7
176,3.7
177,3.5
178,3.5
179,3.9
180,3.8
181,3.9
182,3.8
183,3.6
184,3.5
185,3.7
186,3.8
187,3.4
188,3.8
189,3.7
190,3.9
191,3.6
192,3.9
193,3.8
194,3.9
195,3.7
196,3.7
197,3.8
198,3.9
199,3.4
200,3.8
