Epoch,Individual Income
1,1.7
2,2.6
3,2.0
4,2.6
5,2.5
6,2.4
7,2.8
8,2.5
9,2.5
10,2.5
11,2.7
12,2.3
13,2.8
14,2.6
15,2.6
16,2.9
17,2.9
18,3.0
19,2.6
20,3.3
21,3.3
22,3.2
23,3.2
24,3.1
25,2.8
26,3.1
27,3.2
28,3.2
29,2.8
30,3.2
31,3.0
32,3.3
33,3.1
34,2.9
35,3.2
36,3.4
37,3.1
38,3.3
39,3.2
40,3.0
41,3.1
42,2.9
43,3.2
44,3.3
45,3.3
46,3.5
47,3.2
48,3.2
49,3.2
50,3.3
51,3.0
52,2.9
53,3.1
54,3.3
55,3.1
56,3.2
57,3.4
58,3.4
59,3.0
60,3.2
61,3.3
62,3.3
63,3.4
64,3.3
65,3.4
66,3.2
67,3.3
68,3.0
69,3.2
70,3.0
71,3.1
72,3.2
73,3.0
74,3.3
75,3.3
76,3.3
77,3.2
78,3.1
79,3.3
80,3.1
81,3.3
82,3.1
83,3.0
84,3.2
85,3.2
86,3.3
87,3.5
88,3.2
89,3.1
90,3.1
91,3.3
92,3.0
93,3.1
94,3.2
95,3.1
96,3.4
97,3.2
98,2.9
99,3.3
100,3.3
101,3.0
102,3.3
103,3.2
104,3.0
105,3.2
106,3.2
107,3.0
108,3.4
109,3.1
110,2.7
111,3.5
112,2.9
113,3.1
114,3.0
115,3.5
116,3.3
117,3.3
118,3.3
119,3.3
120,3.2
121,3.2
122,3.2
123,3.1
124,3.3
125,3.2
126,3.3
127,3.2
128,3.1
129,3.2
130,3.3
131,3.1
132,3.3
133,3.0
134,3.2
135,2.9
136,2.8
137,3.1
138,3.3
139,3.1
140,3.3
141,3.2
142,3.1
143,3.1
144,3.4
145,2.7
146,3.5
147,3.3
148,3.2
149,2.8
150,3.1
151,3.1
152,3.3
153,3.1
154,3.2
155,3.2
156,3.1
157,3.2
158,3.0
159,2.9
160,3.1
161,3.1
162,2.9
163,3.1
164,3.3
165,3.2
166,3.0
167,3.0
168,3.2
169,2.8
170,3.3
171,3.2
172,3.2
173,3.2
174,2.7
175,3.5
176,2.8
177,3.3
178,3.1
179,3.1
180,3.2
181,3.3
182,3.1
183,3.3
184,3.1
185,3.3
186,3.3
187,2.9
188,3.0
189,3.1
190,3.0
191,3.1
192,3.3
193,2.9
194,3.0
195,3.2
196,3.0
197,3.2
198,3.3
199,3.1
200,3.0
