Epoch,Individual Income
1,2.1
2,2.9
3,2.9
4,2.7
5,3.0
6,2.6
7,3.3
8,3.2
9,2.7
10,3.2
11,3.3
12,3.8
13,2.9
14,3.3
15,3.3
16,3.3
17,3.2
18,3.0
19,3.3
20,3.7
21,2.9
22,3.2
23,3.2
24,3.8
25,2.6
26,3.0
27,2.9
28,3.3
29,3.1
30,3.2
31,3.6
32,3.2
33,2.6
34,3.0
35,3.6
36,3.3
37,3.5
38,2.8
39,3.0
40,3.7
41,3.3
42,3.3
43,3.3
44,3.3
45,3.2
46,3.3
47,3.2
48,3.7
49,3.3
50,3.4
51,3.1
52,3.5
53,3.1
54,3.3
55,3.1
56,3.1
57,3.2
58,3.3
59,3.7
60,3.1
61,3.2
62,3.2
63,2.7
64,3.3
65,3.0
66,3.3
67,3.2
68,3.3
69,3.2
70,3.2
71,2.8
72,3.3
73,3.3
74,3.2
75,3.1
76,3.1
77,2.8
78,3.3
79,3.3
80,3.6
81,3.5
82,3.3
83,3.1
84,3.0
85,3.4
86,3.3
87,3.3
88,2.9
89,3.0
90,3.1
91,3.1
92,3.5
93,3.3
94,3.3
95,3.7
96,3.3
97,3.2
98,3.3
99,3.3
100,3.7
101,3.3
102,3.3
103,3.4
104,3.5
105,3.2
106,3.3
107,3.3
108,3.7
109,3.3
110,3.3
111,3.1
112,3.1
113,3.3
114,2.9
115,3.6
116,2.8
117,3.1
118,3.8
119,3.7
120,3.3
121,3.9
122,3.9
123,3.3
124,3.0
125,3.5
126,3.3
127,3.2
128,3.3
129,3.1
130,3.3
131,3.2
132,3.2
133,3.3
134,3.2
135,3.4
136,3.3
137,3.2
138,3.6
139,3.7
140,3.1
141,3.2
142,3.7
143,3.3
144,3.3
145,3.3
146,3.3
147,3.3
148,3.9
149,3.0
150,3.3
151,3.5
152,3.3
153,3.3
154,2.9
155,3.2
156,3.2
157,3.3
158,3.3
159,3.3
160,2.6
161,3.3
162,3.3
163,3.3
164,3.6
165,3.3
166,3.3
167,3.7
168,3.3
169,3.2
170,3.5
171,3.4
172,3.0
173,2.9
174,3.3
175,3.2
176,3.3
177,2.6
178,3.1
179,2.9
180,3.3
181,3.2
182,3.5
183,3.2
184,3.1
185,3.3
186,3.0
187,3.3
188,3.3
189,3.7
190,3.4
191,3.3
192,3.0
193,3.1
194,3.3
195,3.6
196,3.3
197,3.1
198,3.1
199,3.0
200,3.3
