Epoch,Individual Income
1,2.3
2,2.8
3,1.8
4,2.5
5,3.1
6,2.7
7,3.1
8,3.0
9,2.9
10,3.1
11,3.3
12,3.3
13,3.3
14,3.4
15,3.3
16,3.4
17,3.7
18,3.6
19,4.0
20,3.4
21,3.2
22,3.1
23,3.4
24,3.6
25,3.7
26,3.7
27,3.4
28,4.0
29,3.4
30,3.2
31,3.2
32,2.9
33,3.8
34,3.5
35,3.6
36,3.5
37,3.4
38,3.4
39,3.5
40,4.0
41,3.8
42,3.4
43,3.2
44,4.0
45,3.5
46,3.8
47,3.6
48,3.0
49,3.6
50,3.6
51,3.1
52,4.0
53,3.2
54,3.4
55,3.8
56,4.0
57,3.3
58,3.8
59,3.3
60,3.8
61,3.6
62,3.6
63,4.0
64,3.3
65,3.9
66,3.5
67,3.4
68,3.4
69,3.3
70,3.6
71,3.3
72,3.6
73,3.8
74,4.0
75,3.5
76,3.6
77,3.2
78,4.0
79,3.1
80,4.0
81,3.2
82,3.4
83,3.3
84,3.4
85,3.3
86,3.5
87,3.5
88,3.5
89,3.3
90,3.8
91,3.3
92,3.5
93,3.4
94,3.9
95,3.2
96,3.5
97,3.1
98,3.3
99,3.8
100,3.3
101,3.1
102,3.0
103,3.6
104,3.8
105,4.0
106,3.3
107,3.2
108,4.0
109,3.5
110,3.6
111,3.2
112,3.4
113,3.9
114,3.0
115,3.7
116,3.3
117,3.4
118,4.0
119,3.6
120,3.3
121,3.2
122,4.0
123,3.1
124,2.7
125,4.0
126,3.7
127,4.0
128,3.6
129,3.3
130,3.2
131,3.3
132,3.5
133,3.8
134,3.3
135,4.0
136,4.0
137,3.5
138,3.2
139,4.0
140,3.0
141,4.0
142,3.4
143,3.4
144,3.9
145,3.3
146,3.6
147,4.0
148,3.4
149,3.7
150,3.8
151,3.3
152,4.0
153,3.3
154,3.5
155,3.5
156,3.4
157,4.0
158,3.5
159,3.2
160,3.7
161,3.8
162,3.4
163,3.2
164,3.8
165,3.9
166,3.2
167,3.5
168,3.7
169,3.4
170,4.0
171,3.2
172,3.3
173,3.4
174,3.7
175,3.4
176,3.5
177,3.3
178,3.0
179,3.9
180,2.9
181,3.1
182,3.9
183,3.5
184,3.4
185,3.9
186,3.4
187,3.4
188,4.0
189,3.8
190,3.4
191,4.0
192,3.6
193,4.0
194,4.0
195,3.4
196,3.6
197,3.3
198,3.7
199,3.2
200,3.6
