Epoch,Individual Income
1,1.9
2,2.0
3,1.5
4,2.8
5,2.4
6,2.4
7,2.5
8,2.3
9,2.5
10,2.6
11,2.2
12,2.4
13,2.8
14,3.0
15,2.4
16,2.5
17,2.2
18,3.3
19,2.9
20,2.7
21,3.0
22,2.1
23,3.2
24,3.2
25,2.9
26,3.0
27,2.3
28,2.8
29,2.8
30,2.7
31,2.9
32,3.0
33,2.2
34,2.4
35,3.0
36,2.6
37,3.2
38,2.8
39,2.7
40,2.6
41,2.7
42,2.4
43,3.1
44,2.9
45,2.3
46,2.8
47,3.2
48,3.0
49,3.0
50,3.3
51,3.0
52,3.8
53,2.9
54,2.9
55,2.4
56,2.7
57,3.2
58,3.2
59,2.9
60,2.4
61,3.0
62,3.2
63,2.6
64,3.2
65,2.8
66,2.4
67,2.9
68,2.5
69,2.6
70,2.7
71,2.7
72,2.6
73,2.9
74,2.7
75,3.2
76,2.4
77,2.8
78,2.8
79,2.9
80,3.1
81,3.2
82,2.7
83,2.9
84,2.4
85,3.2
86,3.1
87,2.3
88,3.1
89,3.2
90,2.5
91,2.5
92,2.9
93,2.8
94,3.1
95,3.2
96,2.9
97,2.7
98,2.8
99,2.7
100,3.1
101,3.1
102,2.6
103,2.9
104,3.1
105,3.2
106,2.9
107,3.3
108,2.6
109,3.1
110,2.5
111,2.7
112,2.4
113,3.4
114,3.4
115,2.5
116,3.2
117,2.8
118,2.9
119,3.1
120,2.5
121,2.5
122,3.2
123,2.7
124,2.6
125,3.2
126,3.3
127,3.2
128,2.5
129,3.2
130,2.9
131,2.4
132,2.8
133,2.7
134,2.7
135,3.2
136,2.7
137,3.0
138,2.5
139,2.6
140,2.8
141,2.6
142,2.5
143,2.9
144,2.5
145,2.5
146,2.7
147,3.3
148,3.2
149,2.5
150,3.2
151,3.2
152,2.8
153,3.2
154,2.4
155,3.2
156,2.4
157,2.7
158,2.7
159,2.9
160,2.9
161,2.5
162,3.2
163,3.5
164,2.4
165,2.5
166,2.9
167,2.9
168,2.6
169,3.4
170,3.4
171,2.6
172,3.0
173,2.7
174,2.6
175,3.2
176,3.2
177,2.8
178,3.2
179,2.8
180,2.7
181,3.3
182,3.0
183,3.2
184,3.8
185,2.8
186,2.9
187,2.9
188,2.9
189,2.4
190,3.1
191,3.0
192,3.8
193,2.4
194,3.5
195,2.7
196,3.3
197,2.8
198,2.5
199,2.7
200,2.7
