Epoch,Individual Income
1,1.6
2,2.8
3,3.5
4,3.2
5,3.4
6,3.8
7,3.6
8,3.9
9,3.9
10,3.7
11,3.8
12,3.8
13,3.7
14,3.7
15,3.9
16,3.2
17,3.8
18,3.6
19,3.8
20,3.9
21,3.8
22,3.9
23,3.5
24,3.5
25,3.2
26,3.8
27,3.9
28,3.8
29,3.0
30,3.6
31,4.0
32,3.4
33,3.9
34,3.7
35,3.9
36,3.9
37,3.2
38,3.9
39,3.4
40,3.7
41,3.5
42,4.0
43,3.7
44,3.4
45,3.9
46,3.7
47,3.5
48,3.9
49,3.8
50,3.7
51,4.0
52,3.4
53,3.9
54,3.8
55,3.8
56,3.6
57,3.7
58,3.6
59,3.9
60,3.6
61,3.7
62,3.9
63,3.7
64,2.8
65,3.7
66,4.0
67,4.0
68,3.7
69,3.5
70,3.8
71,3.8
72,3.8
73,3.8
74,4.0
75,3.6
76,3.8
77,3.9
78,3.9
79,3.9
80,3.8
81,3.8
82,3.8
83,3.9
84,3.9
85,3.8
86,3.8
87,3.9
88,3.9
89,3.9
90,3.8
91,3.8
92,3.9
93,3.7
94,3.8
95,3.7
96,3.6
97,4.0
98,3.8
99,3.9
100,3.7
101,3.9
102,3.6
103,3.9
104,3.9
105,3.8
106,3.5
107,3.8
108,3.8
109,3.7
110,3.8
111,3.8
112,3.8
113,3.9
114,3.7
115,3.7
116,3.7
117,3.8
118,3.7
119,3.8
120,3.6
121,4.0
122,3.9
123,4.0
124,3.8
125,4.0
126,4.0
127,4.0
128,3.7
129,3.9
130,3.7
131,3.9
132,3.9
133,3.4
134,4.0
135,2.9
136,3.6
137,3.8
138,3.7
139,4.0
140,3.7
141,3.7
142,3.6
143,4.0
144,4.0
145,3.7
146,3.3
147,3.9
148,4.0
149,3.7
150,4.0
151,3.8
152,3.9
153,4.0
154,3.6
155,3.9
156,3.6
157,3.9
158,3.9
159,3.8
160,3.9
161,3.8
162,3.8
163,3.8
164,3.8
165,3.6
166,3.8
167,3.8
168,3.8
169,3.2
170,3.9
171,3.6
172,3.8
173,3.7
174,3.6
175,3.6
176,3.6
177,3.9
178,3.8
179,3.8
180,3.9
181,3.8
182,3.8
183,3.5
184,3.6
185,3.9
186,3.9
187,3.9
188,3.7
189,4.0
190,4.0
191,4.0
192,3.8
193,3.9
194,3.5
195,3.7
196,3.9
197,3.9
198,3.7
199,3.5
200,3.4
