Epoch,Individual Income
1,1.9
2,3.0
3,2.2
4,2.2
5,3.0
6,3.1
7,3.0
8,2.9
9,2.9
10,3.0
11,2.9
12,3.9
13,3.6
14,2.6
15,3.2
16,4.0
17,4.0
18,3.4
19,3.1
20,3.2
21,2.9
22,3.8
23,4.0
24,3.8
25,3.4
26,3.0
27,3.0
28,3.5
29,3.5
30,3.2
31,3.1
32,3.0
33,3.7
34,3.7
35,3.1
36,4.0
37,2.6
38,3.1
39,3.5
40,4.0
41,3.3
42,3.2
43,2.9
44,3.9
45,3.1
46,2.6
47,3.6
48,3.0
49,3.4
50,3.2
51,3.2
52,2.9
53,3.7
54,3.4
55,2.7
56,3.3
57,3.6
58,3.2
59,3.3
60,3.5
61,3.1
62,3.2
63,3.5
64,3.1
65,3.7
66,3.0
67,3.2
68,3.2
69,3.7
70,3.5
71,3.4
72,2.9
73,3.7
74,3.1
75,3.7
76,4.0
77,3.8
78,4.0
79,3.4
80,3.9
81,2.9
82,4.0
83,3.7
84,2.9
85,4.0
86,3.5
87,3.2
88,2.9
89,3.9
90,3.8
91,3.6
92,3.0
93,4.0
94,3.9
95,3.8
96,3.7
97,3.2
98,3.6
99,3.7
100,3.2
101,3.7
102,4.0
103,3.4
104,3.8
105,4.0
106,3.5
107,3.8
108,3.2
109,3.9
110,2.8
111,3.3
112,3.0
113,4.0
114,3.1
115,3.9
116,3.3
117,3.3
118,4.0
119,3.8
120,3.7
121,2.8
122,3.1
123,4.0
124,3.0
125,4.0
126,3.0
127,3.2
128,3.9
129,3.5
130,3.5
131,4.0
132,4.0
133,3.5
134,3.2
135,3.1
136,3.1
137,3.6
138,3.0
139,3.3
140,3.5
141,3.6
142,3.9
143,3.1
144,3.9
145,3.9
146,3.1
147,3.5
148,3.4
149,4.0
150,3.4
151,3.2
152,3.4
153,3.1
154,3.0
155,3.3
156,4.0
157,3.9
158,4.0
159,4.0
160,3.2
161,3.6
162,4.0
163,3.2
164,3.8
165,3.4
166,3.3
167,2.9
168,3.3
169,3.9
170,3.4
171,3.5
172,3.4
173,3.8
174,3.7
175,3.3
176,3.1
177,3.0
178,4.0
179,3.5
180,4.0
181,3.0
182,3.9
183,3.6
184,3.2
185,3.2
186,3.1
187,3.5
188,3.1
189,3.8
190,3.9
191,3.5
192,3.2
193,4.0
194,4.0
195,3.3
196,3.3
197,3.0
198,3.8
199,3.1
200,3.1
