Epoch,Individual Income
1,1.8
2,2.6
3,2.6
4,2.7
5,2.8
6,3.8
7,3.6
8,2.8
9,4.0
10,3.7
11,3.5
12,3.7
13,3.9
14,3.9
15,3.6
16,3.6
17,3.4
18,3.2
19,3.5
20,3.5
21,3.6
22,3.5
23,3.0
24,4.0
25,3.6
26,3.8
27,3.7
28,3.9
29,3.6
30,3.8
31,3.6
32,3.9
33,3.7
34,3.6
35,3.5
36,3.7
37,3.9
38,3.8
39,3.2
40,3.6
41,3.1
42,3.8
43,4.0
44,3.3
45,3.8
46,3.4
47,4.0
48,3.5
49,3.6
50,3.6
51,3.0
52,3.6
53,3.6
54,4.0
55,3.3
56,3.7
57,3.1
58,3.4
59,3.5
60,3.8
61,3.2
62,3.4
63,3.6
64,3.7
65,3.5
66,3.4
67,3.2
68,3.4
69,3.9
70,4.0
71,3.9
72,3.6
73,3.8
74,3.9
75,3.7
76,4.0
77,3.4
78,3.5
79,3.2
80,4.0
81,3.4
82,3.3
83,4.0
84,3.6
85,3.0
86,3.8
87,3.5
88,3.4
89,3.4
90,3.5
91,3.5
92,3.8
93,4.0
94,3.7
95,3.4
96,3.9
97,3.4
98,2.8
99,3.9
100,3.5
101,4.0
102,3.8
103,3.5
104,3.9
105,3.2
106,3.6
107,3.4
108,3.6
109,3.2
110,3.7
111,3.7
112,3.5
113,3.6
114,3.5
115,3.7
116,3.9
117,3.6
118,3.7
119,3.8
120,3.6
121,3.4
122,3.7
123,3.5
124,3.5
125,3.8
126,4.0
127,3.2
128,3.8
129,3.7
130,3.8
131,3.6
132,3.6
133,3.4
134,4.0
135,3.6
136,4.0
137,3.9
138,3.4
139,3.7
140,3.3
141,3.1
142,3.4
143,3.9
144,3.6
145,3.6
146,3.1
147,2.5
148,3.3
149,3.3
150,3.6
151,3.6
152,4.0
153,3.9
154,3.8
155,3.3
156,4.0
157,3.1
158,4.0
159,3.6
160,3.8
161,3.7
162,4.0
163,3.6
164,3.9
165,3.2
166,3.9
167,3.3
168,4.0
169,4.0
170,3.4
171,3.2
172,3.6
173,3.0
174,3.6
175,3.8
176,3.6
177,3.2
178,3.7
179,2.8
180,3.4
181,3.6
182,3.6
183,3.9
184,3.1
185,4.0
186,3.7
187,3.1
188,3.8
189,3.6
190,4.0
191,3.8
192,3.6
193,4.0
194,3.6
195,3.7
196,3.8
197,3.9
198,3.6
199,3.6
200,3.1
