Epoch,Individual Income
1,2.1
2,2.0
3,3.4
4,3.8
5,3.2
6,3.8
7,3.8
8,2.9
9,3.8
10,2.5
11,3.6
12,3.9
13,3.6
14,3.7
15,3.8
16,3.5
17,3.4
18,3.8
19,3.3
20,3.9
21,3.6
22,3.7
23,3.2
24,3.7
25,3.8
26,3.3
27,3.8
28,3.7
29,3.6
30,3.5
31,3.7
32,3.5
33,2.8
34,3.6
35,3.0
36,4.0
37,3.6
38,3.4
39,3.8
40,3.6
41,3.0
42,4.0
43,4.0
44,3.2
45,3.6
46,3.8
47,3.3
48,3.7
49,3.5
50,3.2
51,3.8
52,3.5
53,3.8
54,3.3
55,3.5
56,3.5
57,3.9
58,3.7
59,4.0
60,3.7
61,3.2
62,3.5
63,3.7
64,3.5
65,3.5
66,3.7
67,3.5
68,3.5
69,3.6
70,3.4
71,3.4
72,3.2
73,3.7
74,3.6
75,3.7
76,3.5
77,3.6
78,4.0
79,3.3
80,3.8
81,3.2
82,3.6
83,4.0
84,3.5
85,3.8
86,3.7
87,4.0
88,3.7
89,3.8
90,3.7
91,3.9
92,3.5
93,3.3
94,3.6
95,3.7
96,3.3
97,3.7
98,3.8
99,4.0
100,3.5
101,3.4
102,3.2
103,3.3
104,3.5
105,3.1
106,3.4
107,3.3
108,3.4
109,3.4
110,3.8
111,3.6
112,3.8
113,3.9
114,3.6
115,3.6
116,3.9
117,4.0
118,3.3
119,3.2
120,3.8
121,3.6
122,3.7
123,4.0
124,3.5
125,3.7
126,3.6
127,3.6
128,3.7
129,3.6
130,3.4
131,4.0
132,3.5
133,3.1
134,3.7
135,4.0
136,3.3
137,3.7
138,3.3
139,3.6
140,3.6
141,4.0
142,3.8
143,3.4
144,3.6
145,3.8
146,3.5
147,3.5
148,3.7
149,3.8
150,3.7
151,3.4
152,3.8
153,4.0
154,3.4
155,3.6
156,3.5
157,4.0
158,3.6
159,3.8
160,3.4
161,3.7
162,3.3
163,3.7
164,4.0
165,3.7
166,3.6
167,3.5
168,3.1
169,3.7
170,3.2
171,3.5
172,3.6
173,3.7
174,3.5
175,3.2
176,3.0
177,3.4
178,3.8
179,3.7
180,3.4
181,4.0
182,3.4
183,3.1
184,4.0
185,3.7
186,4.0
187,3.5
188,3.6
189,3.8
190,3.6
191,4.0
192,3.8
193,3.7
194,3.5
195,3.7
196,3.5
197,3.8
198,3.5
199,3.6
200,3.6
