Epoch,Individual Income
1,2.1
2,3.8
3,2.8
4,2.5
5,3.0
6,3.8
7,3.3
8,3.1
9,3.2
10,3.3
11,3.8
12,2.8
13,3.0
14,3.3
15,3.2
16,3.2
17,3.0
18,3.3
19,3.8
20,3.1
21,3.6
22,3.2
23,3.7
24,3.2
25,3.4
26,3.3
27,3.4
28,3.2
29,3.4
30,3.4
31,2.9
32,2.7
33,3.7
34,3.2
35,3.4
36,3.4
37,3.3
38,3.0
39,3.0
40,2.4
41,3.5
42,3.3
43,2.8
44,3.5
45,3.5
46,3.6
47,3.3
48,3.6
49,3.8
50,3.1
51,3.0
52,2.9
53,3.5
54,3.6
55,3.7
56,3.0
57,3.3
58,3.6
59,3.5
60,3.8
61,3.4
62,3.8
63,3.6
64,3.2
65,3.3
66,3.4
67,3.2
68,3.1
69,3.2
70,3.8
71,3.8
72,3.8
73,3.8
74,3.4
75,3.2
76,3.5
77,3.7
78,3.3
79,3.3
80,3.0
81,3.5
82,3.2
83,3.4
84,3.1
85,3.6
86,3.4
87,3.6
88,3.6
89,3.6
90,3.4
91,3.9
92,3.3
93,3.3
94,3.8
95,3.4
96,3.5
97,3.8
98,3.2
99,3.5
100,3.7
101,3.4
102,3.4
103,3.4
104,3.1
105,3.4
106,3.6
107,3.5
108,3.2
109,3.6
110,3.4
111,3.8
112,3.3
113,3.1
114,3.8
115,3.0
116,3.4
117,3.6
118,3.6
119,2.8
120,3.3
121,3.3
122,3.8
123,3.4
124,3.6
125,3.7
126,3.9
127,3.3
128,3.4
129,3.5
130,3.2
131,3.1
132,3.4
133,3.2
134,3.4
135,3.1
136,3.2
137,3.2
138,3.6
139,2.9
140,3.1
141,3.6
142,3.7
143,3.6
144,3.3
145,3.9
146,3.1
147,3.4
148,3.6
149,3.6
150,3.1
151,3.5
152,3.8
153,3.1
154,2.7
155,3.5
156,3.8
157,3.5
158,3.8
159,3.2
160,3.6
161,3.3
162,3.8
163,3.3
164,3.1
165,3.3
166,3.3
167,3.3
168,3.8
169,3.5
170,3.6
171,3.4
172,3.4
173,3.1
174,3.2
175,3.4
176,3.6
177,3.6
178,3.6
179,3.6
180,3.5
181,3.2
182,3.6
183,3.4
184,3.2
185,3.2
186,3.8
187,3.4
188,3.7
189,3.5
190,3.9
191,3.3
192,3.3
193,3.8
194,3.3
195,3.6
196,3.8
197,3.0
198,3.6
199,3.2
200,3.8
