Epoch,Individual Income
1,2.0
2,2.6
3,3.8
4,2.6
5,3.2
6,3.8
7,4.0
8,2.7
9,3.9
10,3.9
11,3.5
12,3.5
13,3.9
14,3.9
15,3.8
16,3.7
17,4.0
18,3.9
19,3.5
20,3.8
21,3.9
22,2.8
23,3.8
24,3.9
25,4.0
26,3.8
27,3.8
28,3.7
29,3.9
30,3.7
31,2.9
32,3.7
33,3.7
34,3.5
35,2.3
36,4.0
37,3.1
38,3.6
39,3.1
40,3.4
41,2.7
42,3.5
43,3.4
44,3.7
45,3.9
46,3.8
47,3.6
48,4.0
49,3.5
50,3.7
51,3.6
52,3.8
53,3.8
54,3.5
55,3.0
56,3.6
57,3.9
58,4.0
59,3.8
60,3.5
61,3.8
62,3.9
63,3.8
64,3.4
65,3.5
66,3.4
67,3.5
68,3.6
69,3.9
70,3.9
71,3.6
72,3.0
73,3.3
74,3.7
75,3.3
76,3.8
77,3.7
78,3.9
79,3.7
80,3.9
81,3.6
82,4.0
83,3.4
84,3.9
85,3.7
86,3.6
87,3.3
88,3.8
89,3.8
90,3.7
91,3.8
92,3.6
93,3.8
94,3.9
95,3.7
96,3.7
97,3.3
98,3.5
99,3.4
100,3.8
101,3.7
102,4.0
103,3.8
104,3.5
105,3.8
106,3.9
107,4.0
108,3.8
109,3.8
110,3.5
111,3.8
112,4.0
113,3.8
114,3.9
115,3.6
116,3.8
117,3.6
118,3.9
119,3.9
120,3.4
121,3.9
122,3.3
123,4.0
124,3.6
125,3.6
126,3.8
127,3.8
128,3.4
129,3.8
130,3.2
131,3.7
132,3.5
133,4.0
134,3.8
135,4.0
136,3.8
137,3.5
138,3.5
139,3.9
140,3.8
141,4.0
142,3.7
143,3.8
144,3.8
145,3.9
146,3.4
147,3.9
148,3.4
149,3.6
150,3.8
151,3.5
152,3.9
153,3.7
154,3.8
155,4.0
156,3.8
157,3.9
158,3.4
159,3.8
160,3.1
161,4.0
162,3.5
163,3.7
164,3.8
165,3.7
166,3.9
167,3.4
168,4.0
169,3.7
170,3.9
171,3.8
172,3.8
173,3.8
174,3.7
175,3.9
176,3.9
177,3.8
178,3.6
179,3.7
180,3.8
181,3.6
182,3.5
183,3.7
184,3.8
185,3.8
186,3.5
187,3.7
188,3.9
189,3.6
190,3.7
191,3.7
192,3.7
193,3.1
194,3.6
195,3.4
196,3.8
197,3.6
198,4.0
199,3.7
200,3.7
