Epoch,Individual Income
1,2.2
2,1.9
3,2.2
4,3.0
5,3.2
6,3.2
7,2.9
8,3.5
9,3.0
10,3.4
11,3.4
12,3.2
13,3.3
14,3.3
15,3.5
16,3.2
17,2.6
18,3.3
19,3.1
20,3.3
21,3.3
22,3.4
23,3.5
24,3.0
25,2.9
26,3.0
27,3.4
28,3.4
29,3.4
30,3.4
31,3.4
32,3.4
33,3.1
34,3.1
35,3.4
36,3.5
37,3.1
38,3.0
39,2.8
40,3.5
41,3.0
42,3.1
43,3.3
44,3.4
45,3.0
46,3.0
47,3.4
48,3.5
49,3.3
50,3.1
51,3.4
52,3.1
53,3.2
54,3.0
55,3.4
56,3.4
57,2.7
58,3.2
59,3.4
60,3.3
61,2.8
62,3.3
63,3.3
64,3.2
65,3.0
66,3.4
67,3.4
68,2.9
69,3.3
70,3.5
71,3.5
72,3.2
73,3.4
74,3.3
75,3.3
76,3.3
77,3.4
78,3.3
79,3.0
80,3.4
81,3.5
82,3.4
83,3.4
84,3.1
85,3.4
86,3.4
87,3.4
88,3.4
89,2.9
90,3.2
91,3.3
92,3.4
93,3.4
94,3.2
95,3.5
96,3.5
97,3.1
98,3.3
99,3.4
100,3.2
101,3.0
102,3.4
103,3.3
104,2.7
105,3.0
106,3.4
107,3.4
108,3.4
109,3.0
110,3.3
111,3.3
112,3.4
113,3.0
114,3.4
115,3.5
116,3.3
117,3.1
118,3.3
119,3.2
120,3.3
121,3.3
122,3.2
123,3.1
124,3.4
125,3.1
126,3.4
127,3.4
128,3.4
129,3.4
130,2.9
131,3.2
132,3.1
133,3.1
134,3.2
135,3.0
136,3.1
137,3.2
138,3.1
139,3.4
140,3.4
141,3.3
142,3.1
143,3.4
144,3.5
145,3.1
146,3.4
147,3.4
148,3.4
149,3.4
150,3.4
151,3.4
152,3.5
153,3.4
154,3.1
155,3.2
156,3.3
157,3.3
158,3.5
159,3.0
160,3.1
161,3.5
162,2.8
163,3.4
164,3.5
165,3.4
166,3.5
167,3.4
168,3.4
169,3.4
170,3.1
171,3.5
172,3.5
173,3.4
174,3.1
175,3.4
176,3.1
177,3.4
178,3.3
179,3.4
180,3.2
181,3.5
182,3.4
183,3.1
184,3.4
185,2.8
186,3.4
187,3.1
188,3.3
189,3.5
190,3.4
191,3.1
192,3.4
193,3.4
194,2.3
195,2.8
196,3.1
197,3.3
198,3.0
199,3.3
200,3.4
