Epoch,Cooperation Rate
1,0.55
2,0.45
3,0.25
4,0.15
5,0.075
6,0.05
7,0.2
8,0.075
9,0.0
10,0.0
11,0.125
12,0.1
13,0.05
14,0.025
15,0.0
16,0.05
17,0.1
18,0.025
19,0.025
20,0.075
21,0.0
22,0.025
23,0.025
24,0.125
25,0.0
26,0.025
27,0.05
28,0.025
29,0.025
30,0.15
31,0.0
32,0.075
33,0.025
34,0.1
35,0.15
36,0.075
37,0.025
38,0.075
39,0.075
40,0.025
41,0.0
42,0.025
43,0.05
44,0.025
45,0.0
46,0.025
47,0.05
48,0.025
49,0.15
50,0.0
51,0.075
52,0.075
53,0.0
54,0.05
55,0.05
56,0.025
57,0.025
58,0.05
59,0.15
60,0.05
61,0.1
62,0.025
63,0.05
64,0.025
65,0.0
66,0.075
67,0.1
68,0.025
69,0.075
70,0.0
71,0.05
72,0.05
73,0.05
74,0.025
75,0.075
76,0.0
77,0.075
78,0.025
79,0.05
80,0.1
81,0.1
82,0.125
83,0.025
84,0.15
85,0.1
86,0.1
87,0.025
88,0.05
89,0.05
90,0.05
91,0.15
92,0.05
93,0.025
94,0.075
95,0.075
96,0.05
97,0.025
98,0.025
99,0.05
100,0.075
101,0.0
102,0.025
103,0.05
104,0.025
105,0.025
106,0.025
107,0.05
108,0.025
109,0.075
110,0.175
111,0.05
112,0.1
113,0.075
114,0.05
115,0.025
116,0.05
117,0.05
118,0.125
119,0.05
120,0.075
121,0.15
122,0.1
123,0.05
124,0.05
125,0.0
126,0.025
127,0.05
128,0.0
129,0.1
130,0.05
131,0.05
132,0.025
133,0.05
134,0.05
135,0.05
136,0.05
137,0.025
138,0.0
139,0.025
140,0.05
141,0.05
142,0.025
143,0.1
144,0.075
145,0.025
146,0.025
147,0.025
148,0.125
149,0.025
150,0.0
151,0.05
152,0.025
153,0.1
154,0.075
155,0.025
156,0.05
157,0.05
158,0.025
159,0.025
160,0.075
161,0.05
162,0.075
163,0.1
164,0.025
165,0.025
166,0.0
167,0.05
168,0.05
169,0.025
170,0.025
171,0.0
172,0.0
173,0.1
174,0.05
175,0.05
176,0.05
177,0.0
178,0.125
179,0.025
180,0.0
181,0.075
182,0.05
183,0.025
184,0.025
185,0.025
186,0.0
187,0.075
188,0.075
189,0.1
190,0.025
191,0.05
192,0.075
193,0.1
194,0.0
195,0.05
196,0.075
197,0.025
198,0.025
199,0.1
200,0.075
