Epoch,Cooperation Rate
1,0.55
2,0.375
3,0.25
4,0.025
5,0.025
6,0.025
7,0.05
8,0.025
9,0.05
10,0.0
11,0.0
12,0.025
13,0.175
14,0.0
15,0.025
16,0.025
17,0.05
18,0.0
19,0.05
20,0.1
21,0.05
22,0.075
23,0.05
24,0.0
25,0.05
26,0.05
27,0.05
28,0.05
29,0.05
30,0.05
31,0.1
32,0.025
33,0.1
34,0.025
35,0.025
36,0.0
37,0.075
38,0.025
39,0.025
40,0.025
41,0.05
42,0.025
43,0.15
44,0.025
45,0.0
46,0.05
47,0.025
48,0.075
49,0.15
50,0.05
51,0.025
52,0.025
53,0.05
54,0.05
55,0.05
56,0.125
57,0.05
58,0.0
59,0.025
60,0.05
61,0.05
62,0.1
63,0.025
64,0.025
65,0.0
66,0.1
67,0.075
68,0.1
69,0.075
70,0.1
71,0.05
72,0.025
73,0.25
74,0.05
75,0.05
76,0.0
77,0.05
78,0.025
79,0.05
80,0.025
81,0.0
82,0.0
83,0.05
84,0.05
85,0.05
86,0.0
87,0.05
88,0.05
89,0.1
90,0.075
91,0.05
92,0.075
93,0.025
94,0.1
95,0.05
96,0.025
97,0.025
98,0.05
99,0.05
100,0.1
101,0.025
102,0.025
103,0.15
104,0.05
105,0.05
106,0.075
107,0.05
108,0.025
109,0.1
110,0.025
111,0.0
112,0.05
113,0.025
114,0.075
115,0.025
116,0.025
117,0.05
118,0.025
119,0.025
120,0.05
121,0.05
122,0.025
123,0.0
124,0.1
125,0.1
126,0.075
127,0.025
128,0.025
129,0.0
130,0.025
131,0.075
132,0.075
133,0.075
134,0.1
135,0.075
136,0.1
137,0.075
138,0.0
139,0.05
140,0.025
141,0.05
142,0.0
143,0.025
144,0.025
145,0.125
146,0.025
147,0.025
148,0.05
149,0.025
150,0.075
151,0.075
152,0.05
153,0.025
154,0.05
155,0.05
156,0.025
157,0.1
158,0.1
159,0.0
160,0.025
161,0.0
162,0.0
163,0.05
164,0.05
165,0.05
166,0.075
167,0.05
168,0.05
169,0.075
170,0.075
171,0.05
172,0.1
173,0.05
174,0.0
175,0.075
176,0.0
177,0.0
178,0.025
179,0.075
180,0.0
181,0.0
182,0.0
183,0.1
184,0.05
185,0.025
186,0.0
187,0.05
188,0.1
189,0.05
190,0.025
191,0.0
192,0.075
193,0.05
194,0.025
195,0.025
196,0.0
197,0.025
198,0.1
199,0.1
200,0.025
