Epoch,Cooperation Rate
1,0.55
2,0.15
3,0.2
4,0.05
5,0.05
6,0.0
7,0.05
8,0.3
9,0.025
10,0.0
11,0.05
12,0.025
13,0.025
14,0.075
15,0.05
16,0.125
17,0.0
18,0.075
19,0.075
20,0.025
21,0.05
22,0.075
23,0.05
24,0.0
25,0.125
26,0.025
27,0.125
28,0.025
29,0.0
30,0.1
31,0.075
32,0.1
33,0.0
34,0.075
35,0.0
36,0.025
37,0.05
38,0.05
39,0.1
40,0.0
41,0.025
42,0.05
43,0.1
44,0.0
45,0.05
46,0.05
47,0.075
48,0.075
49,0.05
50,0.075
51,0.05
52,0.0
53,0.075
54,0.05
55,0.05
56,0.075
57,0.025
58,0.0
59,0.05
60,0.0
61,0.25
62,0.025
63,0.075
64,0.025
65,0.075
66,0.075
67,0.075
68,0.025
69,0.025
70,0.075
71,0.025
72,0.025
73,0.05
74,0.025
75,0.05
76,0.05
77,0.0
78,0.025
79,0.025
80,0.05
81,0.15
82,0.225
83,0.05
84,0.05
85,0.025
86,0.05
87,0.125
88,0.075
89,0.075
90,0.0
91,0.05
92,0.025
93,0.05
94,0.075
95,0.0
96,0.075
97,0.075
98,0.0
99,0.025
100,0.025
101,0.05
102,0.1
103,0.05
104,0.075
105,0.05
106,0.05
107,0.0
108,0.025
109,0.125
110,0.075
111,0.025
112,0.0
113,0.025
114,0.1
115,0.05
116,0.05
117,0.05
118,0.025
119,0.075
120,0.075
121,0.025
122,0.05
123,0.05
124,0.075
125,0.125
126,0.05
127,0.05
128,0.05
129,0.025
130,0.1
131,0.0
132,0.05
133,0.125
134,0.1
135,0.075
136,0.025
137,0.075
138,0.025
139,0.075
140,0.075
141,0.075
142,0.05
143,0.05
144,0.125
145,0.05
146,0.05
147,0.05
148,0.075
149,0.05
150,0.05
151,0.0
152,0.1
153,0.025
154,0.0
155,0.05
156,0.075
157,0.05
158,0.0
159,0.05
160,0.025
161,0.025
162,0.025
163,0.075
164,0.05
165,0.05
166,0.025
167,0.025
168,0.075
169,0.025
170,0.025
171,0.025
172,0.0
173,0.025
174,0.05
175,0.05
176,0.05
177,0.05
178,0.075
179,0.025
180,0.025
181,0.075
182,0.025
183,0.025
184,0.025
185,0.05
186,0.0
187,0.075
188,0.05
189,0.075
190,0.025
191,0.025
192,0.05
193,0.05
194,0.025
195,0.0
196,0.05
197,0.025
198,0.1
199,0.1
200,0.125
