Epoch,Cooperation Rate
1,0.5
2,0.175
3,0.0
4,0.0
5,0.45
6,0.2
7,0.075
8,0.025
9,0.025
10,0.2
11,0.175
12,0.05
13,0.025
14,0.1
15,0.15
16,0.075
17,0.075
18,0.05
19,0.15
20,0.05
21,0.175
22,0.125
23,0.0
24,0.05
25,0.05
26,0.175
27,0.275
28,0.025
29,0.0
30,0.075
31,0.05
32,0.05
33,0.025
34,0.075
35,0.05
36,0.025
37,0.0
38,0.1
39,0.0
40,0.2
41,0.0
42,0.075
43,0.075
44,0.05
45,0.075
46,0.075
47,0.075
48,0.025
49,0.0
50,0.025
51,0.05
52,0.025
53,0.025
54,0.05
55,0.05
56,0.0
57,0.0
58,0.05
59,0.1
60,0.075
61,0.05
62,0.075
63,0.05
64,0.05
65,0.025
66,0.075
67,0.025
68,0.0
69,0.2
70,0.075
71,0.05
72,0.1
73,0.075
74,0.025
75,0.075
76,0.025
77,0.0
78,0.0
79,0.05
80,0.075
81,0.075
82,0.025
83,0.075
84,0.025
85,0.1
86,0.025
87,0.075
88,0.05
89,0.15
90,0.05
91,0.05
92,0.075
93,0.075
94,0.025
95,0.025
96,0.05
97,0.0
98,0.025
99,0.125
100,0.075
101,0.025
102,0.1
103,0.0
104,0.0
105,0.1
106,0.0
107,0.05
108,0.0
109,0.05
110,0.025
111,0.075
112,0.05
113,0.075
114,0.025
115,0.025
116,0.05
117,0.075
118,0.025
119,0.0
120,0.1
121,0.075
122,0.125
123,0.1
124,0.025
125,0.05
126,0.025
127,0.05
128,0.05
129,0.025
130,0.05
131,0.075
132,0.125
133,0.05
134,0.05
135,0.0
136,0.05
137,0.05
138,0.025
139,0.025
140,0.0
141,0.025
142,0.1
143,0.025
144,0.0
145,0.0
146,0.0
147,0.025
148,0.05
149,0.025
150,0.05
151,0.075
152,0.0
153,0.125
154,0.05
155,0.125
156,0.025
157,0.025
158,0.0
159,0.125
160,0.05
161,0.1
162,0.025
163,0.025
164,0.05
165,0.0
166,0.0
167,0.125
168,0.1
169,0.075
170,0.075
171,0.025
172,0.1
173,0.05
174,0.05
175,0.05
176,0.025
177,0.0
178,0.025
179,0.075
180,0.0
181,0.025
182,0.025
183,0.0
184,0.025
185,0.025
186,0.05
187,0.075
188,0.05
189,0.05
190,0.0
191,0.025
192,0.05
193,0.025
194,0.025
195,0.075
196,0.05
197,0.075
198,0.15
199,0.05
200,0.025
