Epoch,Cooperation Rate
1,0.5
2,0.375
3,0.1
4,0.125
5,0.2
6,0.075
7,0.325
8,0.1
9,0.075
10,0.1
11,0.05
12,0.025
13,0.075
14,0.025
15,0.05
16,0.0
17,0.0
18,0.05
19,0.15
20,0.225
21,0.175
22,0.05
23,0.075
24,0.125
25,0.075
26,0.0
27,0.025
28,0.05
29,0.025
30,0.025
31,0.025
32,0.025
33,0.05
34,0.125
35,0.025
36,0.025
37,0.05
38,0.0
39,0.1
40,0.075
41,0.05
42,0.05
43,0.025
44,0.175
45,0.0
46,0.05
47,0.025
48,0.1
49,0.0
50,0.025
51,0.025
52,0.025
53,0.075
54,0.125
55,0.125
56,0.05
57,0.125
58,0.075
59,0.05
60,0.05
61,0.025
62,0.025
63,0.025
64,0.1
65,0.05
66,0.025
67,0.025
68,0.05
69,0.075
70,0.075
71,0.0
72,0.05
73,0.025
74,0.2
75,0.025
76,0.025
77,0.125
78,0.05
79,0.075
80,0.05
81,0.05
82,0.05
83,0.075
84,0.075
85,0.075
86,0.05
87,0.1
88,0.05
89,0.05
90,0.05
91,0.025
92,0.1
93,0.05
94,0.025
95,0.075
96,0.075
97,0.075
98,0.1
99,0.075
100,0.025
101,0.075
102,0.0
103,0.0
104,0.05
105,0.025
106,0.0
107,0.0
108,0.025
109,0.075
110,0.025
111,0.075
112,0.025
113,0.05
114,0.075
115,0.025
116,0.1
117,0.075
118,0.025
119,0.0
120,0.1
121,0.05
122,0.05
123,0.05
124,0.025
125,0.05
126,0.05
127,0.075
128,0.025
129,0.025
130,0.075
131,0.0
132,0.05
133,0.025
134,0.025
135,0.05
136,0.05
137,0.075
138,0.075
139,0.075
140,0.025
141,0.05
142,0.0
143,0.0
144,0.0
145,0.1
146,0.05
147,0.05
148,0.05
149,0.075
150,0.15
151,0.05
152,0.05
153,0.025
154,0.05
155,0.1
156,0.15
157,0.0
158,0.025
159,0.075
160,0.025
161,0.05
162,0.075
163,0.0
164,0.0
165,0.025
166,0.175
167,0.0
168,0.025
169,0.0
170,0.0
171,0.0
172,0.05
173,0.0
174,0.075
175,0.125
176,0.1
177,0.025
178,0.05
179,0.125
180,0.1
181,0.0
182,0.1
183,0.05
184,0.025
185,0.125
186,0.075
187,0.075
188,0.025
189,0.05
190,0.025
191,0.025
192,0.0
193,0.025
194,0.0
195,0.025
196,0.075
197,0.05
198,0.025
199,0.025
200,0.0
