Epoch,Cooperation Rate
1,0.45
2,0.125
3,0.2
4,0.05
5,0.0
6,0.0
7,0.0
8,0.025
9,0.025
10,0.125
11,0.2
12,0.125
13,0.05
14,0.025
15,0.05
16,0.075
17,0.15
18,0.15
19,0.05
20,0.025
21,0.1
22,0.075
23,0.05
24,0.075
25,0.0
26,0.1
27,0.025
28,0.0
29,0.025
30,0.05
31,0.075
32,0.05
33,0.05
34,0.075
35,0.0
36,0.0
37,0.05
38,0.0
39,0.125
40,0.075
41,0.025
42,0.0
43,0.075
44,0.025
45,0.025
46,0.1
47,0.05
48,0.05
49,0.05
50,0.025
51,0.025
52,0.05
53,0.05
54,0.1
55,0.075
56,0.05
57,0.025
58,0.025
59,0.075
60,0.1
61,0.025
62,0.05
63,0.15
64,0.05
65,0.1
66,0.075
67,0.15
68,0.05
69,0.05
70,0.0
71,0.075
72,0.125
73,0.075
74,0.025
75,0.075
76,0.075
77,0.05
78,0.025
79,0.025
80,0.025
81,0.1
82,0.075
83,0.125
84,0.05
85,0.0
86,0.075
87,0.05
88,0.05
89,0.125
90,0.1
91,0.05
92,0.05
93,0.1
94,0.0
95,0.025
96,0.05
97,0.075
98,0.15
99,0.025
100,0.05
101,0.025
102,0.125
103,0.05
104,0.0
105,0.025
106,0.075
107,0.025
108,0.05
109,0.025
110,0.025
111,0.1
112,0.075
113,0.025
114,0.05
115,0.05
116,0.0
117,0.05
118,0.05
119,0.05
120,0.075
121,0.025
122,0.0
123,0.075
124,0.0
125,0.0
126,0.1
127,0.025
128,0.025
129,0.0
130,0.0
131,0.075
132,0.05
133,0.075
134,0.1
135,0.025
136,0.075
137,0.0
138,0.075
139,0.05
140,0.05
141,0.05
142,0.025
143,0.025
144,0.0
145,0.025
146,0.125
147,0.1
148,0.05
149,0.1
150,0.075
151,0.075
152,0.025
153,0.025
154,0.05
155,0.125
156,0.05
157,0.075
158,0.075
159,0.05
160,0.05
161,0.075
162,0.0
163,0.075
164,0.075
165,0.05
166,0.175
167,0.075
168,0.1
169,0.1
170,0.025
171,0.025
172,0.15
173,0.025
174,0.075
175,0.025
176,0.0
177,0.05
178,0.05
179,0.125
180,0.05
181,0.025
182,0.1
183,0.025
184,0.025
185,0.0
186,0.05
187,0.025
188,0.025
189,0.075
190,0.0
191,0.075
192,0.075
193,0.075
194,0.0
195,0.05
196,0.05
197,0.025
198,0.025
199,0.025
200,0.025
