Epoch,Cooperation Rate
1,0.4
2,0.2
3,0.15
4,0.125
5,0.1
6,0.0
7,0.025
8,0.075
9,0.05
10,0.05
11,0.1
12,0.0
13,0.075
14,0.05
15,0.075
16,0.075
17,0.05
18,0.075
19,0.0
20,0.05
21,0.2
22,0.05
23,0.0
24,0.075
25,0.075
26,0.075
27,0.175
28,0.025
29,0.075
30,0.125
31,0.075
32,0.025
33,0.075
34,0.0
35,0.025
36,0.0
37,0.025
38,0.025
39,0.05
40,0.125
41,0.075
42,0.0
43,0.075
44,0.075
45,0.025
46,0.025
47,0.05
48,0.0
49,0.05
50,0.1
51,0.1
52,0.025
53,0.05
54,0.025
55,0.0
56,0.075
57,0.075
58,0.2
59,0.1
60,0.025
61,0.175
62,0.05
63,0.025
64,0.1
65,0.05
66,0.075
67,0.05
68,0.025
69,0.05
70,0.025
71,0.05
72,0.05
73,0.025
74,0.05
75,0.0
76,0.025
77,0.05
78,0.05
79,0.05
80,0.05
81,0.025
82,0.1
83,0.125
84,0.025
85,0.025
86,0.1
87,0.075
88,0.075
89,0.025
90,0.125
91,0.075
92,0.075
93,0.025
94,0.075
95,0.0
96,0.05
97,0.025
98,0.025
99,0.025
100,0.05
101,0.025
102,0.025
103,0.1
104,0.05
105,0.075
106,0.15
107,0.025
108,0.05
109,0.05
110,0.05
111,0.075
112,0.1
113,0.1
114,0.025
115,0.05
116,0.025
117,0.05
118,0.025
119,0.05
120,0.05
121,0.075
122,0.0
123,0.075
124,0.05
125,0.0
126,0.075
127,0.025
128,0.075
129,0.1
130,0.125
131,0.075
132,0.025
133,0.075
134,0.025
135,0.1
136,0.0
137,0.05
138,0.05
139,0.025
140,0.05
141,0.075
142,0.05
143,0.0
144,0.0
145,0.125
146,0.05
147,0.1
148,0.0
149,0.075
150,0.0
151,0.075
152,0.05
153,0.0
154,0.0
155,0.0
156,0.1
157,0.025
158,0.025
159,0.075
160,0.1
161,0.05
162,0.025
163,0.05
164,0.125
165,0.025
166,0.05
167,0.0
168,0.075
169,0.05
170,0.025
171,0.05
172,0.05
173,0.0
174,0.025
175,0.0
176,0.05
177,0.05
178,0.05
179,0.025
180,0.025
181,0.05
182,0.025
183,0.025
184,0.1
185,0.075
186,0.05
187,0.125
188,0.1
189,0.025
190,0.025
191,0.05
192,0.0
193,0.05
194,0.0
195,0.1
196,0.05
197,0.075
198,0.05
199,0.075
200,0.0
