Epoch,Cooperation Rate
1,0.575
2,0.2
3,0.225
4,0.05
5,0.275
6,0.325
7,0.05
8,0.0
9,0.175
10,0.05
11,0.15
12,0.2
13,0.05
14,0.025
15,0.0
16,0.275
17,0.125
18,0.0
19,0.075
20,0.025
21,0.05
22,0.05
23,0.05
24,0.075
25,0.075
26,0.025
27,0.025
28,0.0
29,0.0
30,0.1
31,0.0
32,0.05
33,0.125
34,0.05
35,0.05
36,0.075
37,0.075
38,0.025
39,0.05
40,0.1
41,0.075
42,0.0
43,0.05
44,0.05
45,0.15
46,0.075
47,0.075
48,0.05
49,0.075
50,0.2
51,0.05
52,0.025
53,0.025
54,0.05
55,0.0
56,0.05
57,0.1
58,0.1
59,0.15
60,0.1
61,0.075
62,0.025
63,0.125
64,0.0
65,0.075
66,0.225
67,0.05
68,0.1
69,0.025
70,0.025
71,0.05
72,0.05
73,0.025
74,0.025
75,0.075
76,0.075
77,0.125
78,0.075
79,0.075
80,0.075
81,0.05
82,0.05
83,0.125
84,0.1
85,0.1
86,0.125
87,0.025
88,0.075
89,0.025
90,0.075
91,0.05
92,0.025
93,0.025
94,0.025
95,0.025
96,0.075
97,0.0
98,0.075
99,0.025
100,0.125
101,0.0
102,0.1
103,0.05
104,0.025
105,0.05
106,0.05
107,0.1
108,0.025
109,0.0
110,0.05
111,0.025
112,0.025
113,0.05
114,0.1
115,0.1
116,0.075
117,0.0
118,0.075
119,0.075
120,0.075
121,0.0
122,0.025
123,0.05
124,0.125
125,0.05
126,0.025
127,0.0
128,0.025
129,0.025
130,0.0
131,0.075
132,0.025
133,0.0
134,0.075
135,0.025
136,0.0
137,0.075
138,0.05
139,0.025
140,0.05
141,0.05
142,0.025
143,0.05
144,0.075
145,0.025
146,0.025
147,0.025
148,0.125
149,0.1
150,0.075
151,0.075
152,0.0
153,0.0
154,0.075
155,0.025
156,0.125
157,0.025
158,0.075
159,0.05
160,0.05
161,0.075
162,0.1
163,0.05
164,0.05
165,0.075
166,0.025
167,0.1
168,0.075
169,0.075
170,0.125
171,0.075
172,0.025
173,0.05
174,0.075
175,0.1
176,0.0
177,0.075
178,0.0
179,0.025
180,0.025
181,0.075
182,0.1
183,0.05
184,0.075
185,0.05
186,0.025
187,0.05
188,0.05
189,0.025
190,0.05
191,0.05
192,0.025
193,0.075
194,0.0
195,0.0
196,0.05
197,0.025
198,0.1
199,0.075
200,0.05
