Epoch,Cooperation Rate
1,0.45
2,0.025
3,0.0
4,0.15
5,0.05
6,0.05
7,0.05
8,0.0
9,0.25
10,0.075
11,0.075
12,0.15
13,0.025
14,0.075
15,0.0
16,0.1
17,0.05
18,0.025
19,0.0
20,0.1
21,0.05
22,0.0
23,0.025
24,0.075
25,0.1
26,0.075
27,0.025
28,0.0
29,0.05
30,0.025
31,0.0
32,0.0
33,0.025
34,0.075
35,0.05
36,0.05
37,0.025
38,0.025
39,0.025
40,0.025
41,0.05
42,0.05
43,0.025
44,0.1
45,0.05
46,0.1
47,0.025
48,0.05
49,0.05
50,0.025
51,0.05
52,0.125
53,0.075
54,0.05
55,0.05
56,0.075
57,0.025
58,0.075
59,0.025
60,0.075
61,0.05
62,0.05
63,0.0
64,0.05
65,0.025
66,0.05
67,0.025
68,0.025
69,0.05
70,0.075
71,0.025
72,0.125
73,0.0
74,0.025
75,0.075
76,0.025
77,0.175
78,0.025
79,0.0
80,0.1
81,0.1
82,0.025
83,0.025
84,0.05
85,0.025
86,0.1
87,0.075
88,0.125
89,0.075
90,0.1
91,0.0
92,0.075
93,0.05
94,0.125
95,0.0
96,0.0
97,0.05
98,0.075
99,0.05
100,0.025
101,0.025
102,0.075
103,0.1
104,0.1
105,0.075
106,0.05
107,0.0
108,0.025
109,0.05
110,0.05
111,0.075
112,0.025
113,0.05
114,0.0
115,0.0
116,0.125
117,0.025
118,0.075
119,0.0
120,0.025
121,0.025
122,0.025
123,0.05
124,0.075
125,0.05
126,0.0
127,0.025
128,0.075
129,0.05
130,0.175
131,0.1
132,0.05
133,0.05
134,0.05
135,0.075
136,0.1
137,0.05
138,0.05
139,0.05
140,0.0
141,0.1
142,0.1
143,0.0
144,0.0
145,0.05
146,0.0
147,0.075
148,0.05
149,0.0
150,0.05
151,0.025
152,0.05
153,0.15
154,0.1
155,0.1
156,0.075
157,0.025
158,0.075
159,0.2
160,0.075
161,0.075
162,0.075
163,0.125
164,0.05
165,0.1
166,0.0
167,0.0
168,0.0
169,0.15
170,0.0
171,0.025
172,0.05
173,0.05
174,0.05
175,0.05
176,0.0
177,0.0
178,0.05
179,0.1
180,0.05
181,0.05
182,0.125
183,0.0
184,0.075
185,0.0
186,0.05
187,0.075
188,0.0
189,0.125
190,0.05
191,0.075
192,0.1
193,0.05
194,0.05
195,0.025
196,0.025
197,0.075
198,0.075
199,0.025
200,0.0
