Epoch,Cooperation Rate
1,0.525
2,0.475
3,0.425
4,0.4
5,0.3
6,0.325
7,0.25
8,0.175
9,0.275
10,0.175
11,0.05
12,0.1
13,0.2
14,0.075
15,0.0
16,0.05
17,0.05
18,0.025
19,0.175
20,0.075
21,0.025
22,0.125
23,0.0
24,0.1
25,0.05
26,0.025
27,0.15
28,0.025
29,0.05
30,0.1
31,0.05
32,0.175
33,0.025
34,0.075
35,0.025
36,0.0
37,0.225
38,0.025
39,0.05
40,0.025
41,0.25
42,0.0
43,0.4
44,0.05
45,0.025
46,0.05
47,0.025
48,0.175
49,0.325
50,0.075
51,0.425
52,0.05
53,0.025
54,0.05
55,0.025
56,0.2
57,0.1
58,0.0
59,0.05
60,0.0
61,0.2
62,0.075
63,0.1
64,0.05
65,0.075
66,0.025
67,0.025
68,0.075
69,0.15
70,0.025
71,0.05
72,0.05
73,0.075
74,0.05
75,0.3
76,0.275
77,0.075
78,0.025
79,0.05
80,0.05
81,0.0
82,0.025
83,0.2
84,0.425
85,0.125
86,0.075
87,0.025
88,0.05
89,0.05
90,0.0
91,0.125
92,0.025
93,0.0
94,0.0
95,0.0
96,0.225
97,0.0
98,0.05
99,0.05
100,0.025
101,0.025
102,0.125
103,0.05
104,0.15
105,0.05
106,0.025
107,0.05
108,0.025
109,0.05
110,0.05
111,0.025
112,0.0
113,0.075
114,0.025
115,0.05
116,0.025
117,0.025
118,0.05
119,0.0
120,0.025
121,0.275
122,0.05
123,0.025
124,0.05
125,0.1
126,0.025
127,0.1
128,0.075
129,0.0
130,0.025
131,0.0
132,0.05
133,0.225
134,0.025
135,0.05
136,0.025
137,0.0
138,0.025
139,0.0
140,0.05
141,0.05
142,0.075
143,0.0
144,0.025
145,0.05
146,0.025
147,0.075
148,0.025
149,0.05
150,0.05
151,0.075
152,0.075
153,0.025
154,0.225
155,0.025
156,0.025
157,0.1
158,0.025
159,0.025
160,0.0
161,0.025
162,0.05
163,0.05
164,0.0
165,0.1
166,0.075
167,0.0
168,0.075
169,0.05
170,0.0
171,0.0
172,0.0
173,0.05
174,0.05
175,0.025
176,0.325
177,0.025
178,0.025
179,0.225
180,0.025
181,0.025
182,0.075
183,0.125
184,0.0
185,0.025
186,0.05
187,0.075
188,0.025
189,0.1
190,0.025
191,0.025
192,0.05
193,0.05
194,0.0
195,0.0
196,0.075
197,0.225
198,0.05
199,0.1
200,0.0
