Epoch,Cooperation Rate
1,0.55
2,0.375
3,0.2
4,0.05
5,0.025
6,0.1
7,0.0
8,0.05
9,0.05
10,0.05
11,0.125
12,0.15
13,0.025
14,0.325
15,0.15
16,0.1
17,0.15
18,0.025
19,0.1
20,0.075
21,0.05
22,0.025
23,0.05
24,0.0
25,0.1
26,0.05
27,0.125
28,0.075
29,0.075
30,0.025
31,0.025
32,0.05
33,0.075
34,0.0
35,0.1
36,0.075
37,0.05
38,0.075
39,0.075
40,0.025
41,0.05
42,0.05
43,0.075
44,0.025
45,0.025
46,0.075
47,0.025
48,0.025
49,0.025
50,0.025
51,0.075
52,0.1
53,0.025
54,0.125
55,0.1
56,0.0
57,0.075
58,0.025
59,0.05
60,0.025
61,0.05
62,0.05
63,0.075
64,0.05
65,0.05
66,0.025
67,0.025
68,0.05
69,0.025
70,0.125
71,0.075
72,0.025
73,0.1
74,0.05
75,0.125
76,0.05
77,0.05
78,0.075
79,0.05
80,0.025
81,0.075
82,0.125
83,0.125
84,0.075
85,0.025
86,0.025
87,0.025
88,0.075
89,0.05
90,0.075
91,0.05
92,0.05
93,0.025
94,0.025
95,0.0
96,0.025
97,0.025
98,0.05
99,0.025
100,0.075
101,0.05
102,0.025
103,0.075
104,0.05
105,0.05
106,0.1
107,0.0
108,0.05
109,0.0
110,0.075
111,0.05
112,0.05
113,0.025
114,0.05
115,0.025
116,0.05
117,0.025
118,0.025
119,0.075
120,0.075
121,0.025
122,0.075
123,0.075
124,0.025
125,0.025
126,0.025
127,0.025
128,0.05
129,0.125
130,0.0
131,0.05
132,0.05
133,0.025
134,0.075
135,0.125
136,0.025
137,0.05
138,0.1
139,0.1
140,0.025
141,0.025
142,0.025
143,0.1
144,0.05
145,0.025
146,0.05
147,0.025
148,0.05
149,0.125
150,0.05
151,0.05
152,0.025
153,0.125
154,0.075
155,0.1
156,0.025
157,0.1
158,0.0
159,0.025
160,0.05
161,0.025
162,0.05
163,0.05
164,0.075
165,0.1
166,0.075
167,0.075
168,0.1
169,0.075
170,0.025
171,0.025
172,0.0
173,0.025
174,0.0
175,0.05
176,0.025
177,0.025
178,0.05
179,0.075
180,0.05
181,0.1
182,0.05
183,0.075
184,0.1
185,0.025
186,0.025
187,0.125
188,0.025
189,0.05
190,0.1
191,0.075
192,0.0
193,0.05
194,0.025
195,0.075
196,0.0
197,0.025
198,0.0
199,0.025
200,0.025
