Epoch,Cooperation Rate
1,0.525
2,0.425
3,0.2
4,0.05
5,0.0
6,0.0
7,0.05
8,0.0
9,0.025
10,0.075
11,0.05
12,0.05
13,0.0
14,0.025
15,0.075
16,0.05
17,0.0
18,0.05
19,0.025
20,0.0
21,0.025
22,0.125
23,0.075
24,0.0
25,0.125
26,0.0
27,0.025
28,0.025
29,0.025
30,0.075
31,0.1
32,0.025
33,0.0
34,0.15
35,0.0
36,0.225
37,0.025
38,0.1
39,0.05
40,0.1
41,0.075
42,0.025
43,0.1
44,0.025
45,0.075
46,0.075
47,0.05
48,0.0
49,0.025
50,0.0
51,0.025
52,0.1
53,0.025
54,0.025
55,0.025
56,0.1
57,0.075
58,0.1
59,0.025
60,0.025
61,0.05
62,0.075
63,0.025
64,0.275
65,0.025
66,0.025
67,0.0
68,0.05
69,0.1
70,0.05
71,0.1
72,0.05
73,0.0
74,0.05
75,0.05
76,0.125
77,0.0
78,0.075
79,0.075
80,0.05
81,0.05
82,0.0
83,0.05
84,0.05
85,0.05
86,0.0
87,0.025
88,0.125
89,0.025
90,0.1
91,0.05
92,0.025
93,0.0
94,0.125
95,0.1
96,0.075
97,0.05
98,0.075
99,0.075
100,0.075
101,0.05
102,0.025
103,0.025
104,0.075
105,0.125
106,0.025
107,0.025
108,0.125
109,0.025
110,0.1
111,0.05
112,0.075
113,0.05
114,0.025
115,0.125
116,0.1
117,0.025
118,0.05
119,0.025
120,0.025
121,0.025
122,0.025
123,0.075
124,0.025
125,0.0
126,0.05
127,0.025
128,0.075
129,0.1
130,0.0
131,0.075
132,0.0
133,0.0
134,0.05
135,0.05
136,0.1
137,0.05
138,0.025
139,0.05
140,0.1
141,0.05
142,0.075
143,0.05
144,0.05
145,0.075
146,0.0
147,0.025
148,0.1
149,0.0
150,0.0
151,0.025
152,0.075
153,0.075
154,0.05
155,0.0
156,0.05
157,0.05
158,0.1
159,0.1
160,0.05
161,0.05
162,0.025
163,0.1
164,0.05
165,0.075
166,0.05
167,0.05
168,0.05
169,0.025
170,0.1
171,0.1
172,0.0
173,0.025
174,0.075
175,0.075
176,0.075
177,0.05
178,0.05
179,0.025
180,0.05
181,0.05
182,0.05
183,0.025
184,0.075
185,0.025
186,0.1
187,0.1
188,0.075
189,0.05
190,0.025
191,0.025
192,0.1
193,0.025
194,0.05
195,0.05
196,0.025
197,0.125
198,0.025
199,0.05
200,0.05
