Epoch,Gini Coefficient
1,0.09090909090909091
2,0.047619047619047616
3,0.25
4,0.0
5,0.0
6,0.0
7,1.0
8,1.0
9,0.0
10,0.2
11,1.0
12,1.0
13,0.3333333333333333
14,1.0
15,0.2
16,1.0
17,0.0
18,0.0
19,1.0
20,1.0
21,1.0
22,1.0
23,1.0
24,1.0
25,0.0
26,0.3333333333333333
27,1.0
28,0.0
29,0.2
30,1.0
31,1.0
32,0.3333333333333333
33,0.3333333333333333
34,1.0
35,0.5
36,0.3333333333333333
37,0.0
38,1.0
39,0.3333333333333333
40,1.0
41,1.0
42,0.0
43,1.0
44,1.0
45,0.0
46,0.0
47,0.0
48,0.0
49,0.0
50,1.0
51,0.3333333333333333
52,0.2
53,0.0
54,1.0
55,0.5
56,0.5
57,1.0
58,1.0
59,0.3333333333333333
60,0.0
61,0.0
62,0.3333333333333333
63,0.0
64,0.0
65,1.0
66,0.0
67,0.0
68,0.5
69,0.3333333333333333
70,0.0
71,0.2
72,1.0
73,1.0
74,1.0
75,0.3333333333333333
76,1.0
77,0.0
78,0.6
79,1.0
80,1.0
81,0.5
82,1.0
83,1.0
84,1.0
85,0.0
86,1.0
87,0.3333333333333333
88,0.2
89,1.0
90,0.3333333333333333
91,1.0
92,0.0
93,1.0
94,0.0
95,1.0
96,0.2
97,0.0
98,0.0
99,0.0
100,0.0
101,1.0
102,0.0
103,0.0
104,0.0
105,0.0
106,0.3333333333333333
107,0.0
108,1.0
109,1.0
110,0.0
111,0.3333333333333333
112,1.0
113,1.0
114,1.0
115,0.3333333333333333
116,0.0
117,0.3333333333333333
118,0.3333333333333333
119,0.2
120,1.0
121,1.0
122,0.0
123,1.0
124,1.0
125,1.0
126,0.0
127,0.0
128,1.0
129,0.3333333333333333
130,1.0
131,1.0
132,1.0
133,1.0
134,1.0
135,1.0
136,0.0
137,0.0
138,0.3333333333333333
139,0.2
140,1.0
141,1.0
142,1.0
143,0.0
144,1.0
145,0.3333333333333333
146,0.0
147,0.3333333333333333
148,0.0
149,0.3333333333333333
150,0.0
151,0.0
152,0.0
153,0.0
154,0.3333333333333333
155,1.0
156,0.3333333333333333
157,0.0
158,0.0
159,1.0
160,1.0
161,0.0
162,0.0
163,1.0
164,1.0
165,1.0
166,1.0
167,0.0
168,0.0
169,0.0
170,1.0
171,1.0
172,0.6
173,1.0
174,0.3333333333333333
175,0.14285714285714285
176,0.0
177,1.0
178,0.5
179,0.0
180,0.3333333333333333
181,0.0
182,0.3333333333333333
183,0.0
184,0.0
185,0.3333333333333333
186,0.3333333333333333
187,1.0
188,1.0
189,0.5
190,0.0
191,0.0
192,0.0
193,0.0
194,0.0
195,0.0
196,1.0
197,1.0
198,1.0
199,0.0
200,0.0
