Epoch,Beta
1,-1.1124935150146484
2,-1.4819961786270142
3,-1.135801076889038
4,-0.7277658581733704
5,-0.2915912866592407
6,0.1446366310119629
7,0.543331503868103
8,0.9543001651763916
9,1.3975894451141357
10,1.9227045774459839
11,2.4421815872192383
12,2.7853119373321533
13,2.957049608230591
14,3.0748796463012695
15,3.1639652252197266
16,3.2404918670654297
17,3.3074212074279785
18,3.397409439086914
19,3.467564105987549
20,3.5492844581604004
21,3.591747760772705
22,3.6128926277160645
23,3.6207265853881836
24,3.623053550720215
25,3.6195473670959473
26,3.613650321960449
27,3.607361316680908
28,3.5950982570648193
29,3.586534261703491
30,3.5837368965148926
31,3.589472770690918
32,3.6037354469299316
33,3.6113333702087402
34,3.620457172393799
35,3.6279404163360596
36,3.650710105895996
37,3.670213222503662
38,3.683741569519043
39,3.691561222076416
40,3.6881585121154785
41,3.6771059036254883
42,3.660292625427246
43,3.6368978023529053
44,3.604196310043335
45,3.5681772232055664
46,3.5208959579467773
47,3.4564685821533203
48,3.357959270477295
49,3.2237071990966797
50,3.014164447784424
51,2.742051601409912
52,2.415072441101074
53,2.0792484283447266
54,1.7560946941375732
55,1.4366549253463745
56,1.1099469661712646
57,0.7562541961669922
58,0.44367432594299316
59,0.2384638786315918
60,0.11627554893493652
61,0.02788066864013672
62,-0.1455804705619812
63,-0.5224698781967163
64,-1.0616463422775269
65,-1.722043514251709
66,-2.306210994720459
67,-2.807716131210327
68,-2.960861921310425
69,-3.1207048892974854
70,-3.1816911697387695
71,-3.0374112129211426
72,-2.7507472038269043
73,-2.3209218978881836
74,-1.8000330924987793
75,-1.3119494915008545
76,-0.8643683791160583
77,-0.4693987965583801
78,-0.09967684745788574
79,0.21135151386260986
80,0.5118346214294434
81,0.8929842710494995
82,1.384161114692688
83,1.9596326351165771
84,2.648780345916748
85,3.19757342338562
86,3.444342613220215
87,3.5713255405426025
88,3.6266355514526367
89,3.651949167251587
90,3.671280860900879
91,3.67905855178833
92,3.685299873352051
93,3.681623935699463
94,3.682663917541504
95,3.6880123615264893
96,3.689953088760376
97,3.698071241378784
98,3.7003331184387207
99,3.697878837585449
100,3.693063259124756
