Epoch,Gini Coefficient
1,0.25
2,0.09090909090909091
3,1.0
4,1.0
5,1.0
6,0.3333333333333333
7,1.0
8,1.0
9,0.0
10,0.125
11,0.0
12,1.0
13,0.0
14,1.0
15,1.0
16,0.0
17,0.5
18,1.0
19,1.0
20,1.0
21,1.0
22,1.0
23,0.0
24,1.0
25,0.0
26,0.0
27,0.0
28,0.5
29,1.0
30,0.2
31,0.0
32,1.0
33,0.3333333333333333
34,0.0
35,0.3333333333333333
36,1.0
37,0.3333333333333333
38,0.0
39,1.0
40,0.3333333333333333
41,0.2
42,0.0
43,1.0
44,0.0
45,1.0
46,0.3333333333333333
47,0.0
48,0.0
49,0.0
50,0.0
51,1.0
52,1.0
53,0.0
54,0.0
55,1.0
56,0.5
57,0.0
58,0.3333333333333333
59,1.0
60,0.3333333333333333
61,0.5
62,1.0
63,1.0
64,1.0
65,1.0
66,1.0
67,1.0
68,0.6
69,0.0
70,0.0
71,0.2
72,1.0
73,1.0
74,0.0
75,1.0
76,1.0
77,0.0
78,1.0
79,1.0
80,1.0
81,1.0
82,1.0
83,0.6
84,0.0
85,1.0
86,1.0
87,0.0
88,1.0
89,0.0
90,1.0
91,1.0
92,1.0
93,0.0
94,0.0
95,1.0
96,0.3333333333333333
97,1.0
98,1.0
99,0.3333333333333333
100,1.0
101,0.0
102,0.0
103,0.0
104,1.0
105,1.0
106,1.0
107,0.0
108,0.3333333333333333
109,1.0
110,0.0
111,1.0
112,1.0
113,1.0
114,0.0
115,0.3333333333333333
116,0.0
117,1.0
118,0.0
119,0.3333333333333333
120,1.0
121,0.0
122,1.0
123,1.0
124,0.0
125,1.0
126,1.0
127,1.0
128,0.0
129,0.0
130,0.3333333333333333
131,0.0
132,1.0
133,1.0
134,0.0
135,0.5
136,1.0
137,1.0
138,0.0
139,0.0
140,1.0
141,1.0
142,1.0
143,1.0
144,0.0
145,1.0
146,1.0
147,0.3333333333333333
148,0.3333333333333333
149,0.5
150,0.0
151,0.3333333333333333
152,1.0
153,1.0
154,0.2
155,0.0
156,0.3333333333333333
157,0.0
158,1.0
159,0.0
160,1.0
161,1.0
162,1.0
163,1.0
164,1.0
165,0.0
166,1.0
167,1.0
168,0.0
169,0.3333333333333333
170,1.0
171,0.0
172,0.3333333333333333
173,1.0
174,0.0
175,0.0
176,1.0
177,0.0
178,1.0
179,1.0
180,0.0
181,0.2
182,1.0
183,1.0
184,1.0
185,1.0
186,0.6
187,1.0
188,1.0
189,0.5
190,0.0
191,1.0
192,0.3333333333333333
193,0.0
194,1.0
195,0.3333333333333333
196,0.3333333333333333
197,0.3333333333333333
198,0.3333333333333333
199,0.0
200,1.0
