Epoch,Gini Coefficient
1,0.3333333333333333
2,0.2
3,0.3333333333333333
4,1.0
5,0.0
6,0.5
7,1.0
8,1.0
9,1.0
10,1.0
11,1.0
12,0.0
13,1.0
14,0.5
15,0.0
16,1.0
17,1.0
18,1.0
19,0.0
20,0.2
21,0.0
22,1.0
23,1.0
24,0.5
25,0.14285714285714285
26,1.0
27,0.3333333333333333
28,0.0
29,0.5
30,1.0
31,1.0
32,0.0
33,0.0
34,1.0
35,1.0
36,0.0
37,0.23076923076923078
38,0.5
39,0.2
40,1.0
41,1.0
42,1.0
43,1.0
44,0.0
45,1.0
46,1.0
47,0.0
48,0.0
49,1.0
50,0.0
51,0.3333333333333333
52,0.0
53,1.0
54,0.5
55,1.0
56,1.0
57,0.3333333333333333
58,0.0
59,0.0
60,1.0
61,1.0
62,0.0
63,1.0
64,1.0
65,1.0
66,0.0
67,0.0
68,0.0
69,0.3333333333333333
70,1.0
71,0.0
72,0.5
73,0.3333333333333333
74,0.0
75,1.0
76,1.0
77,0.3333333333333333
78,0.5
79,1.0
80,0.0
81,0.0
82,0.0
83,0.0
84,0.3333333333333333
85,0.3333333333333333
86,0.3333333333333333
87,1.0
88,1.0
89,0.0
90,0.0
91,1.0
92,0.3333333333333333
93,0.3333333333333333
94,0.3333333333333333
95,0.3333333333333333
96,0.0
97,0.0
98,1.0
99,1.0
100,0.3333333333333333
101,0.5
102,0.0
103,1.0
104,1.0
105,1.0
106,1.0
107,0.0
108,1.0
109,0.0
110,1.0
111,1.0
112,1.0
113,1.0
114,0.5
115,0.3333333333333333
116,0.0
117,0.0
118,1.0
119,1.0
120,0.0
121,0.3333333333333333
122,0.3333333333333333
123,1.0
124,1.0
125,0.0
126,0.0
127,1.0
128,1.0
129,1.0
130,0.3333333333333333
131,1.0
132,0.0
133,1.0
134,1.0
135,1.0
136,1.0
137,0.3333333333333333
138,0.0
139,1.0
140,0.3333333333333333
141,0.0
142,1.0
143,0.0
144,0.0
145,1.0
146,1.0
147,0.0
148,0.0
149,0.0
150,1.0
151,1.0
152,1.0
153,0.0
154,0.0
155,0.2
156,1.0
157,1.0
158,1.0
159,0.0
160,0.0
161,1.0
162,0.3333333333333333
163,1.0
164,1.0
165,0.0
166,1.0
167,0.3333333333333333
168,0.0
169,0.0
170,1.0
171,0.6
172,0.2
173,1.0
174,0.5
175,0.0
176,0.5
177,1.0
178,1.0
179,1.0
180,1.0
181,1.0
182,1.0
183,1.0
184,1.0
185,0.3333333333333333
186,1.0
187,0.6
188,0.5
189,0.0
190,1.0
191,0.3333333333333333
192,0.3333333333333333
193,0.3333333333333333
194,0.0
195,0.3333333333333333
196,1.0
197,1.0
198,1.0
199,1.0
200,0.6
