Epoch,Gini Coefficient
1,0.1
2,0.42857142857142855
3,0.0
4,0.3333333333333333
5,1.0
6,1.0
7,0.0
8,0.5
9,1.0
10,1.0
11,1.0
12,0.0
13,0.0
14,0.42857142857142855
15,0.0
16,0.0
17,1.0
18,0.3333333333333333
19,1.0
20,1.0
21,0.2
22,0.0
23,0.2
24,1.0
25,0.3333333333333333
26,0.3333333333333333
27,1.0
28,0.0
29,1.0
30,0.3333333333333333
31,1.0
32,0.3333333333333333
33,0.0
34,1.0
35,0.3333333333333333
36,0.3333333333333333
37,0.3333333333333333
38,1.0
39,1.0
40,0.0
41,0.0
42,0.0
43,0.0
44,1.0
45,0.0
46,1.0
47,0.3333333333333333
48,1.0
49,1.0
50,1.0
51,0.0
52,0.0
53,1.0
54,0.6
55,1.0
56,1.0
57,0.3333333333333333
58,0.2
59,0.3333333333333333
60,0.5
61,0.0
62,1.0
63,0.0
64,0.3333333333333333
65,1.0
66,0.3333333333333333
67,0.14285714285714285
68,0.0
69,1.0
70,0.0
71,0.0
72,1.0
73,0.0
74,1.0
75,1.0
76,0.5
77,0.0
78,1.0
79,1.0
80,0.0
81,0.0
82,0.2
83,1.0
84,0.2
85,1.0
86,0.3333333333333333
87,0.3333333333333333
88,0.0
89,0.0
90,1.0
91,0.3333333333333333
92,0.0
93,1.0
94,0.0
95,0.0
96,0.0
97,0.0
98,1.0
99,1.0
100,1.0
101,1.0
102,0.3333333333333333
103,0.0
104,1.0
105,1.0
106,0.3333333333333333
107,0.3333333333333333
108,0.0
109,1.0
110,1.0
111,0.3333333333333333
112,1.0
113,1.0
114,0.3333333333333333
115,1.0
116,0.3333333333333333
117,0.0
118,1.0
119,0.0
120,0.0
121,0.0
122,0.0
123,0.3333333333333333
124,0.0
125,0.0
126,0.3333333333333333
127,0.6666666666666666
128,0.0
129,1.0
130,0.3333333333333333
131,0.0
132,1.0
133,0.0
134,1.0
135,1.0
136,0.0
137,0.3333333333333333
138,1.0
139,1.0
140,0.3333333333333333
141,0.5
142,1.0
143,1.0
144,0.3333333333333333
145,1.0
146,1.0
147,0.3333333333333333
148,1.0
149,0.0
150,0.0
151,0.0
152,0.5
153,0.0
154,0.0
155,1.0
156,1.0
157,0.0
158,1.0
159,0.3333333333333333
160,1.0
161,0.0
162,1.0
163,1.0
164,1.0
165,1.0
166,1.0
167,1.0
168,1.0
169,1.0
170,1.0
171,0.5
172,1.0
173,1.0
174,1.0
175,0.3333333333333333
176,0.5
177,1.0
178,0.5
179,0.0
180,0.0
181,1.0
182,1.0
183,1.0
184,0.3333333333333333
185,0.3333333333333333
186,1.0
187,0.2
188,0.3333333333333333
189,1.0
190,0.0
191,0.3333333333333333
192,0.0
193,1.0
194,0.0
195,1.0
196,1.0
197,0.3333333333333333
198,1.0
199,1.0
200,1.0
