Epoch,Gini Coefficient
1,0.2
2,0.06666666666666667
3,1.0
4,1.0
5,0.0
6,0.3333333333333333
7,0.14285714285714285
8,0.42857142857142855
9,0.3333333333333333
10,1.0
11,0.0
12,1.0
13,1.0
14,0.2
15,0.5
16,0.3333333333333333
17,0.2
18,1.0
19,0.2
20,1.0
21,0.0
22,1.0
23,0.6666666666666666
24,1.0
25,0.0
26,1.0
27,1.0
28,1.0
29,1.0
30,0.3333333333333333
31,0.0
32,0.5
33,1.0
34,0.2
35,1.0
36,0.3333333333333333
37,0.3333333333333333
38,0.0
39,0.0
40,0.0
41,0.0
42,0.0
43,0.0
44,0.07692307692307693
45,0.0
46,1.0
47,1.0
48,0.2
49,1.0
50,1.0
51,1.0
52,1.0
53,0.0
54,0.3333333333333333
55,1.0
56,1.0
57,1.0
58,1.0
59,0.0
60,0.5
61,0.0
62,1.0
63,1.0
64,1.0
65,1.0
66,0.3333333333333333
67,0.0
68,0.0
69,1.0
70,0.0
71,0.0
72,0.0
73,0.3333333333333333
74,1.0
75,0.0
76,0.0
77,0.0
78,1.0
79,0.42857142857142855
80,0.0
81,0.2
82,0.0
83,1.0
84,0.0
85,0.0
86,1.0
87,0.0
88,1.0
89,0.0
90,1.0
91,0.5
92,0.0
93,1.0
94,0.25
95,1.0
96,0.6666666666666666
97,0.3333333333333333
98,0.3333333333333333
99,0.0
100,1.0
101,1.0
102,0.0
103,1.0
104,0.3333333333333333
105,0.5
106,1.0
107,1.0
108,1.0
109,1.0
110,0.0
111,0.5
112,1.0
113,1.0
114,0.3333333333333333
115,1.0
116,1.0
117,0.0
118,0.0
119,0.0
120,1.0
121,0.3333333333333333
122,1.0
123,1.0
124,1.0
125,1.0
126,0.5
127,0.3333333333333333
128,0.0
129,1.0
130,0.5
131,0.0
132,0.3333333333333333
133,1.0
134,1.0
135,0.0
136,0.5
137,0.6
138,0.3333333333333333
139,0.2
140,0.3333333333333333
141,0.0
142,1.0
143,0.3333333333333333
144,1.0
145,1.0
146,0.3333333333333333
147,1.0
148,1.0
149,1.0
150,0.5
151,1.0
152,0.0
153,0.0
154,0.0
155,0.0
156,0.3333333333333333
157,1.0
158,1.0
159,1.0
160,1.0
161,1.0
162,1.0
163,1.0
164,0.0
165,1.0
166,0.0
167,1.0
168,0.0
169,1.0
170,1.0
171,1.0
172,1.0
173,0.0
174,0.0
175,1.0
176,1.0
177,0.42857142857142855
178,1.0
179,0.0
180,1.0
181,1.0
182,1.0
183,1.0
184,1.0
185,1.0
186,1.0
187,0.2
188,0.3333333333333333
189,1.0
190,0.6666666666666666
191,0.0
192,1.0
193,0.3333333333333333
194,0.2
195,0.6
196,0.2
197,0.0
198,1.0
199,0.3333333333333333
200,1.0
