Epoch,Gini Coefficient
1,0.23076923076923078
2,0.0
3,1.0
4,1.0
5,0.3333333333333333
6,0.3333333333333333
7,0.5
8,1.0
9,0.3333333333333333
10,0.09090909090909091
11,0.3333333333333333
12,0.23076923076923078
13,0.0
14,0.0
15,1.0
16,1.0
17,0.0
18,0.5
19,0.0
20,1.0
21,1.0
22,0.0
23,0.0
24,1.0
25,0.0
26,1.0
27,1.0
28,1.0
29,0.5
30,0.0
31,1.0
32,1.0
33,0.0
34,0.0
35,0.0
36,0.0
37,1.0
38,0.0
39,0.0
40,1.0
41,0.0
42,1.0
43,0.0
44,0.3333333333333333
45,0.0
46,1.0
47,1.0
48,1.0
49,1.0
50,0.0
51,0.0
52,1.0
53,1.0
54,0.3333333333333333
55,1.0
56,1.0
57,1.0
58,0.3333333333333333
59,1.0
60,1.0
61,1.0
62,1.0
63,0.0
64,0.0
65,0.0
66,1.0
67,0.6
68,1.0
69,0.6
70,1.0
71,0.0
72,0.3333333333333333
73,1.0
74,1.0
75,1.0
76,0.5
77,0.5
78,0.0
79,1.0
80,1.0
81,0.0
82,0.0
83,0.5
84,0.3333333333333333
85,0.0
86,1.0
87,1.0
88,0.3333333333333333
89,1.0
90,0.2
91,1.0
92,0.3333333333333333
93,0.0
94,0.0
95,0.5
96,1.0
97,0.0
98,0.0
99,1.0
100,1.0
101,0.6
102,0.5
103,0.0
104,1.0
105,1.0
106,1.0
107,1.0
108,0.3333333333333333
109,1.0
110,1.0
111,0.0
112,0.0
113,1.0
114,1.0
115,0.0
116,1.0
117,0.0
118,1.0
119,1.0
120,1.0
121,1.0
122,0.0
123,0.0
124,0.3333333333333333
125,0.0
126,1.0
127,1.0
128,0.0
129,0.0
130,0.0
131,0.0
132,1.0
133,0.3333333333333333
134,1.0
135,0.0
136,0.0
137,0.0
138,1.0
139,0.0
140,1.0
141,1.0
142,1.0
143,0.0
144,1.0
145,1.0
146,1.0
147,1.0
148,0.0
149,1.0
150,1.0
151,1.0
152,1.0
153,0.0
154,1.0
155,0.0
156,1.0
157,1.0
158,0.6666666666666666
159,1.0
160,0.3333333333333333
161,0.0
162,1.0
163,1.0
164,0.0
165,1.0
166,0.5
167,0.0
168,0.3333333333333333
169,0.5
170,1.0
171,1.0
172,1.0
173,1.0
174,1.0
175,0.0
176,0.6
177,0.5
178,0.0
179,0.3333333333333333
180,1.0
181,0.3333333333333333
182,0.3333333333333333
183,0.3333333333333333
184,1.0
185,0.3333333333333333
186,0.3333333333333333
187,0.3333333333333333
188,1.0
189,1.0
190,1.0
191,1.0
192,0.5
193,0.0
194,1.0
195,0.0
196,1.0
197,0.0
198,1.0
199,0.6
200,1.0
