Epoch,Gini Coefficient
1,0.09090909090909091
2,0.037037037037037035
3,0.3333333333333333
4,0.3333333333333333
5,0.3333333333333333
6,0.42857142857142855
7,0.21739130434782608
8,0.034482758620689655
9,0.06666666666666667
10,0.04
11,0.0
12,0.22580645161290322
13,0.17647058823529413
14,0.18518518518518517
15,0.09090909090909091
16,0.07692307692307693
17,0.18518518518518517
18,0.03225806451612903
19,0.058823529411764705
20,0.0967741935483871
21,0.1875
22,0.037037037037037035
23,0.25
24,0.14285714285714285
25,0.0
26,0.21212121212121213
27,0.0
28,0.08571428571428572
29,0.25
30,0.034482758620689655
31,0.1875
32,0.05555555555555555
33,0.1111111111111111
34,0.08108108108108109
35,0.1875
36,0.125
37,0.02564102564102564
38,0.14285714285714285
39,0.08571428571428572
40,0.0
41,0.0
42,0.13333333333333333
43,0.1111111111111111
44,0.0
45,0.09090909090909091
46,0.0
47,0.11764705882352941
48,0.02857142857142857
49,0.0
50,0.3333333333333333
51,0.058823529411764705
52,0.02564102564102564
53,0.3333333333333333
54,0.17647058823529413
55,0.0
56,0.14285714285714285
57,0.02564102564102564
58,0.02702702702702703
59,0.21212121212121213
60,0.0
61,0.14285714285714285
62,0.1111111111111111
63,0.0
64,0.22580645161290322
65,0.08571428571428572
66,0.0
67,0.1111111111111111
68,0.14285714285714285
69,0.15151515151515152
70,0.0
71,0.21212121212121213
72,0.0
73,0.02564102564102564
74,0.05555555555555555
75,0.09090909090909091
76,0.05263157894736842
77,0.0
78,0.15151515151515152
79,0.17647058823529413
80,0.0
81,0.05263157894736842
82,0.1875
83,0.0
84,0.0
85,0.06666666666666667
86,0.08571428571428572
87,0.05263157894736842
88,0.02564102564102564
89,0.0967741935483871
90,0.14285714285714285
91,0.02564102564102564
92,0.0
93,0.17647058823529413
94,0.08108108108108109
95,0.25
96,0.2903225806451613
97,0.030303030303030304
98,0.14285714285714285
99,0.11764705882352941
100,0.11764705882352941
101,0.0
102,0.0
103,0.02857142857142857
104,0.05555555555555555
105,0.14285714285714285
106,0.0
107,0.17647058823529413
108,0.02702702702702703
109,0.11764705882352941
110,0.2903225806451613
111,0.0
112,0.22580645161290322
113,0.17647058823529413
114,0.10344827586206896
115,0.1875
116,0.2
117,0.08571428571428572
118,0.02564102564102564
119,0.0
120,0.08108108108108109
121,0.0625
122,0.14285714285714285
123,0.15151515151515152
124,0.07142857142857142
125,0.2413793103448276
126,0.1111111111111111
127,0.14285714285714285
128,0.02564102564102564
129,0.05555555555555555
130,0.08108108108108109
131,0.10344827586206896
132,0.09090909090909091
133,0.07692307692307693
134,0.03225806451612903
135,0.25
136,0.1111111111111111
137,0.14285714285714285
138,0.11764705882352941
139,0.0
140,0.030303030303030304
141,0.03225806451612903
142,0.17647058823529413
143,0.02857142857142857
144,0.0
145,0.21212121212121213
146,0.17647058823529413
147,0.14285714285714285
148,0.08108108108108109
149,0.2
150,0.05263157894736842
151,0.0
152,0.17647058823529413
153,0.21212121212121213
154,0.02564102564102564
155,0.05263157894736842
156,0.2903225806451613
157,0.42857142857142855
158,0.15151515151515152
159,0.11764705882352941
160,0.18518518518518517
161,0.0625
162,0.0967741935483871
163,0.08108108108108109
164,0.11764705882352941
165,0.0
166,0.09090909090909091
167,0.17647058823529413
168,0.0
169,0.17647058823529413
170,0.21212121212121213
171,0.05555555555555555
172,0.1111111111111111
173,0.0
174,0.15151515151515152
175,0.22580645161290322
176,0.21212121212121213
177,0.3333333333333333
178,0.3103448275862069
179,0.1111111111111111
180,0.0
181,0.1111111111111111
182,0.25
183,0.17647058823529413
184,0.0
185,0.0
186,0.25
187,0.0
188,0.14285714285714285
189,0.17647058823529413
190,0.14285714285714285
191,0.08571428571428572
192,0.21212121212121213
193,0.11764705882352941
194,0.21212121212121213
195,0.03225806451612903
196,0.11764705882352941
197,0.21212121212121213
198,0.21212121212121213
199,0.034482758620689655
200,0.14285714285714285
