Epoch,Cooperation Rate
1,0.55
2,0.175
3,0.0
4,0.0
5,0.05
6,0.5
7,0.0
8,0.075
9,0.05
10,0.05
11,0.45
12,0.05
13,0.05
14,0.1
15,0.125
16,0.025
17,0.0
18,0.05
19,0.075
20,0.725
21,0.0
22,0.05
23,0.125
24,0.025
25,0.0
26,0.025
27,0.025
28,0.05
29,0.2
30,0.05
31,0.025
32,0.05
33,0.075
34,0.05
35,0.025
36,0.05
37,0.025
38,0.225
39,0.0
40,0.025
41,0.0
42,0.125
43,0.025
44,0.025
45,0.0
46,0.3
47,0.075
48,0.025
49,0.1
50,0.05
51,0.075
52,0.075
53,0.025
54,0.1
55,0.05
56,0.025
57,0.025
58,0.025
59,0.075
60,0.2
61,0.025
62,0.05
63,0.025
64,0.1
65,0.125
66,0.025
67,0.025
68,0.1
69,0.025
70,0.5
71,0.075
72,0.025
73,0.075
74,0.1
75,0.05
76,0.025
77,0.025
78,0.025
79,0.025
80,0.075
81,0.05
82,0.0
83,0.175
84,0.025
85,0.05
86,0.05
87,0.025
88,0.0
89,0.025
90,0.175
91,0.025
92,0.15
93,0.025
94,0.05
95,0.025
96,0.025
97,0.325
98,0.025
99,0.0
100,0.0
101,0.0
102,0.025
103,0.05
104,0.0
105,0.025
106,0.075
107,0.025
108,0.025
109,0.0
110,0.2
111,0.125
112,0.025
113,0.1
114,0.0
115,0.05
116,0.0
117,0.1
118,0.025
119,0.175
120,0.0
121,0.025
122,0.025
123,0.025
124,0.1
125,0.075
126,0.225
127,0.05
128,0.05
129,0.125
130,0.05
131,0.2
132,0.125
133,0.075
134,0.35
135,0.1
136,0.525
137,0.075
138,0.125
139,0.05
140,0.075
141,0.15
142,0.075
143,0.075
144,0.125
145,0.075
146,0.15
147,0.075
148,0.1
149,0.05
150,0.025
151,0.05
152,0.05
153,0.175
154,0.075
155,0.0
156,0.075
157,0.025
158,0.025
159,0.05
160,0.0
161,0.125
162,0.025
163,0.05
164,0.05
165,0.05
166,0.025
167,0.025
168,0.05
169,0.075
170,0.05
171,0.125
172,0.0
173,0.05
174,0.025
175,0.025
176,0.1
177,0.025
178,0.05
179,0.05
180,0.175
181,0.025
182,0.025
183,0.1
184,0.0
185,0.075
186,0.025
187,0.1
188,0.025
189,0.0
190,0.05
191,0.0
192,0.125
193,0.075
194,0.075
195,0.025
196,0.0
197,0.125
198,0.15
199,0.05
200,0.075
