Epoch,Cooperation Rate
1,0.4
2,0.2
3,0.0
4,0.025
5,0.425
6,0.1
7,0.0
8,0.175
9,0.025
10,0.05
11,0.025
12,0.025
13,0.575
14,0.025
15,0.05
16,0.2
17,0.0
18,0.075
19,0.1
20,0.6
21,0.125
22,0.025
23,0.025
24,0.025
25,0.15
26,0.05
27,0.025
28,0.025
29,0.05
30,0.025
31,0.15
32,0.15
33,0.05
34,0.675
35,0.05
36,0.025
37,0.075
38,0.05
39,0.075
40,0.05
41,0.05
42,0.025
43,0.15
44,0.0
45,0.025
46,0.0
47,0.0
48,0.025
49,0.175
50,0.025
51,0.075
52,0.025
53,0.175
54,0.05
55,0.05
56,0.075
57,0.025
58,0.05
59,0.0
60,0.3
61,0.15
62,0.475
63,0.125
64,0.275
65,0.1
66,0.025
67,0.05
68,0.0
69,0.125
70,0.0
71,0.125
72,0.025
73,0.025
74,0.025
75,0.05
76,0.0
77,0.05
78,0.0
79,0.05
80,0.0
81,0.025
82,0.0
83,0.0
84,0.05
85,0.05
86,0.05
87,0.025
88,0.05
89,0.025
90,0.05
91,0.05
92,0.05
93,0.05
94,0.175
95,0.15
96,0.025
97,0.0
98,0.05
99,0.025
100,0.05
101,0.075
102,0.075
103,0.025
104,0.05
105,0.05
106,0.05
107,0.125
108,0.025
109,0.05
110,0.05
111,0.025
112,0.05
113,0.025
114,0.0
115,0.575
116,0.075
117,0.075
118,0.075
119,0.025
120,0.05
121,0.05
122,0.0
123,0.025
124,0.025
125,0.075
126,0.025
127,0.05
128,0.05
129,0.425
130,0.025
131,0.025
132,0.025
133,0.075
134,0.025
135,0.05
136,0.0
137,0.05
138,0.05
139,0.05
140,0.05
141,0.1
142,0.125
143,0.025
144,0.125
145,0.025
146,0.05
147,0.0
148,0.05
149,0.025
150,0.0
151,0.025
152,0.1
153,0.025
154,0.0
155,0.025
156,0.45
157,0.625
158,0.05
159,0.075
160,0.075
161,0.025
162,0.15
163,0.05
164,0.25
165,0.075
166,0.05
167,0.025
168,0.025
169,0.1
170,0.05
171,0.025
172,0.025
173,0.05
174,0.075
175,0.025
176,0.05
177,0.05
178,0.05
179,0.05
180,0.05
181,0.025
182,0.025
183,0.025
184,0.1
185,0.075
186,0.025
187,0.1
188,0.025
189,0.0
190,0.0
191,0.025
192,0.05
193,0.075
194,0.2
195,0.05
196,0.0
197,0.05
198,0.15
199,0.0
200,0.075
