Epoch,Individual Income
1,2.1
2,2.9
3,4.0
4,3.9
5,3.8
6,3.5
7,3.9
8,3.4
9,3.7
10,3.0
11,3.9
12,3.9
13,3.3
14,3.7
15,3.8
16,3.9
17,3.7
18,4.0
19,3.6
20,3.8
21,4.0
22,3.6
23,3.9
24,4.0
25,4.0
26,3.9
27,3.7
28,3.4
29,3.7
30,4.0
31,3.9
32,3.1
33,3.8
34,3.9
35,3.9
36,3.9
37,3.9
38,3.6
39,3.4
40,3.5
41,3.6
42,3.8
43,3.8
44,3.2
45,3.7
46,3.7
47,3.6
48,3.9
49,3.8
50,3.6
51,3.8
52,3.5
53,3.7
54,3.9
55,3.9
56,3.7
57,3.9
58,3.9
59,3.8
60,4.0
61,4.0
62,3.8
63,3.8
64,3.7
65,3.5
66,3.8
67,4.0
68,3.9
69,3.8
70,3.7
71,3.6
72,4.0
73,3.9
74,3.8
75,3.8
76,3.9
77,3.8
78,3.8
79,3.5
80,3.9
81,3.9
82,3.7
83,3.7
84,3.9
85,3.8
86,3.6
87,4.0
88,3.9
89,3.8
90,4.0
91,3.9
92,3.8
93,3.9
94,3.5
95,3.7
96,3.7
97,3.7
98,3.7
99,3.7
100,3.8
101,3.7
102,3.6
103,3.6
104,3.9
105,3.8
106,3.9
107,4.0
108,4.0
109,3.6
110,3.7
111,3.6
112,3.9
113,3.8
114,3.7
115,3.8
116,4.0
117,3.9
118,3.6
119,3.9
120,3.9
121,3.5
122,3.8
123,3.8
124,3.9
125,4.0
126,3.7
127,3.7
128,3.9
129,4.0
130,3.8
131,4.0
132,3.6
133,3.7
134,3.8
135,3.8
136,4.0
137,3.7
138,3.9
139,3.7
140,3.9
141,3.8
142,3.5
143,3.9
144,3.9
145,3.9
146,3.8
147,3.9
148,3.5
149,3.9
150,3.9
151,4.0
152,3.8
153,3.9
154,3.7
155,3.6
156,3.9
157,3.6
158,3.9
159,3.5
160,3.4
161,3.7
162,3.9
163,3.2
164,3.8
165,3.9
166,4.0
167,3.9
168,3.8
169,3.9
170,3.7
171,3.7
172,4.0
173,4.0
174,3.9
175,3.8
176,3.7
177,4.0
178,3.6
179,3.9
180,3.9
181,3.8
182,3.8
183,4.0
184,3.9
185,4.0
186,3.6
187,3.5
188,3.7
189,3.8
190,3.6
191,3.9
192,3.9
193,3.8
194,4.0
195,3.7
196,3.9
197,3.9
198,3.6
199,3.9
200,3.8
